ROW_ID,CLUSTER_KMEANS,CLUSTER_HIER,CLUSTER_DBSCAN,IS_OUTLIER
202523,3,2,0.0,0
202524,0,2,,0
202525,3,2,,0
202526,0,2,,0
202527,1,2,,0
202528,3,2,0.0,0
202529,0,2,,0
202530,3,2,,0
202531,1,2,,0
202532,2,2,,0
202533,1,2,,0
202534,2,2,,0
202535,1,2,,0
202536,1,2,,0
202537,1,2,,0
202538,0,2,,0
202539,1,2,,0
202540,0,2,0.0,0
202541,2,2,,0
202542,0,2,,0
202543,1,2,,0
202544,0,2,0.0,0
202545,1,2,,0
202546,1,2,,0
202547,3,2,,0
202548,1,2,,0
202549,2,2,,0
202550,1,2,,0
202551,1,2,0.0,0
202552,1,2,,0
202553,1,2,0.0,0
202554,1,2,,0
202555,2,2,,0
202556,1,2,,0
202557,1,2,,0
202558,3,2,,0
202559,0,2,0.0,0
202560,1,2,,0
202561,3,2,,0
202562,1,2,,0
202563,0,2,,0
202564,3,2,,0
202565,3,2,,0
202566,3,2,,0
202567,0,2,,0
202568,1,2,,0
202569,3,2,,0
202570,1,2,,0
202571,0,2,,0
202572,3,2,,0
202573,2,2,,0
202574,3,2,,0
202575,3,2,0.0,0
202576,0,2,,0
202577,3,2,,0
202578,3,2,,0
202579,1,2,,0
202580,0,2,,0
202581,1,2,0.0,0
202582,1,2,0.0,0
202583,0,2,0.0,0
202584,2,2,,0
202585,1,2,0.0,0
202586,1,2,,0
202587,2,2,,0
202588,1,2,,0
202589,3,2,,0
202590,2,2,,0
202591,1,2,,0
202592,3,2,,0
202593,3,2,,0
202594,0,2,,0
202595,3,2,,0
202596,1,2,,0
202597,3,2,,0
202598,1,2,,0
202599,0,2,,0
202600,3,2,,0
202601,1,2,,0
202602,0,2,,0
202603,3,2,,0
202604,1,2,,0
202605,3,2,,0
202606,3,2,,0
202607,1,2,,0
202608,1,2,,0
202609,1,2,,0
202610,2,2,,0
202611,0,2,,0
202612,1,2,,0
202613,0,2,,0
202614,3,2,,0
202615,0,2,,0
202616,2,2,,0
202617,3,2,,0
202618,0,2,,0
202619,3,2,,0
202620,1,2,,0
202621,1,2,,0
202622,0,2,,0
202623,3,2,,0
202624,1,2,,0
202625,2,2,,0
202626,3,2,,0
202627,1,2,,0
202628,3,2,,0
202629,3,2,,0
202630,1,2,,0
202631,1,2,,0
202632,0,2,,0
202633,0,2,,0
202634,2,2,,0
202635,1,2,,0
202636,2,2,,0
202637,2,2,,0
202638,3,2,,0
202639,3,2,,0
202640,1,2,,0
202641,2,2,,0
202642,3,2,,0
202643,2,2,,0
202644,0,2,,0
202645,3,2,,0
202646,3,2,,0
202647,1,2,,0
202648,3,2,,0
202649,1,2,,0
202650,1,2,,0
202651,3,2,,0
202652,1,2,,0
202653,3,2,,0
202654,3,2,,0
202655,3,2,,0
202656,3,2,,0
202657,3,2,,0
202658,1,2,,0
202659,0,2,,0
202660,1,2,,0
202661,1,2,,0
202662,3,2,,0
202663,3,2,,0
202664,2,2,,0
202665,1,2,,0
202666,2,2,,0
202667,1,2,0.0,0
202668,3,2,,0
202669,2,2,,0
202670,0,2,,0
202671,1,2,,0
202672,3,2,,0
202673,3,2,,0
202674,1,2,0.0,0
202675,2,2,,0
202676,1,2,0.0,0
202677,1,2,,0
202678,2,2,,0
202679,3,2,,0
202680,0,2,,0
202681,0,2,,0
202682,3,2,,0
202683,1,2,0.0,0
202684,1,2,,0
202685,2,2,,0
202686,1,2,,0
202687,3,2,,0
202688,1,2,,0
202689,1,2,,0
202690,1,2,,0
202691,3,2,,0
202692,0,2,,0
202693,2,2,,0
202694,2,2,,0
202695,3,2,,0
202696,3,2,,0
202697,1,2,,0
202698,1,2,0.0,0
202699,3,0,,0
202700,3,2,,0
202701,2,2,,0
202702,1,2,,0
202703,3,2,,0
202704,2,2,0.0,0
202705,1,2,,0
202706,3,2,,0
202707,1,2,,0
202708,3,2,,0
202709,1,2,,0
202710,3,2,,0
202711,1,2,0.0,0
202712,3,2,,0
202713,2,2,,0
202714,3,2,,0
202715,3,2,,0
202716,0,2,,0
202717,3,2,,0
202718,1,2,,0
202719,3,2,,0
202720,3,2,,0
202721,1,2,,0
202722,3,2,,0
202723,1,2,,0
202724,2,2,,0
202725,2,2,,0
202726,3,2,0.0,0
202727,3,2,,0
202728,3,2,,0
202729,0,2,,0
202730,3,2,,0
202731,3,2,,0
202732,1,2,,0
202733,1,2,,0
202734,2,2,,0
202735,1,2,,0
202736,3,2,,0
202737,1,2,,0
202738,3,2,,0
202739,1,2,,0
202740,1,2,,0
202741,3,2,,0
202742,1,2,0.0,0
202743,0,2,,0
202744,0,2,,0
202745,3,2,,0
202746,2,2,,0
202747,2,2,,0
202748,2,2,,0
202749,1,2,0.0,0
202750,0,2,,0
202751,1,2,,0
202752,1,2,,0
202753,3,2,,0
202754,2,2,,0
202755,0,2,,0
202756,2,2,,0
202757,0,2,,0
202758,2,2,,0
202759,3,2,,0
202760,2,2,,0
202761,0,2,,0
202762,1,2,,0
202763,3,2,,0
202764,3,2,,0
202765,3,2,,0
202766,0,2,,0
202767,3,2,,0
202768,4,2,,0
202769,0,2,,0
202770,0,2,,0
202771,2,2,,0
202772,3,2,,0
202773,3,2,,0
202774,1,2,,0
202775,1,2,,0
202776,0,2,,0
202777,3,2,,0
202778,3,2,,0
202779,0,2,,0
202780,0,2,,0
202781,3,2,,0
202782,1,2,,0
202783,3,2,,0
202784,2,2,,0
202785,1,2,,0
202786,0,2,,0
202787,3,2,,0
202788,0,2,,0
202789,3,2,,0
202790,1,2,,0
202791,3,2,,0
202792,3,2,,0
202793,0,2,,0
202794,1,2,,0
202795,3,2,,0
202796,2,2,,0
202797,0,2,,0
202798,2,2,,0
202799,2,2,,0
202800,1,2,,0
202801,3,2,,0
202802,3,2,,0
202803,2,2,,0
202804,0,2,,0
202805,3,2,,0
202806,1,2,,0
202807,3,2,,0
202808,3,2,,0
202809,1,2,,0
202810,2,2,,0
202811,1,2,,0
202812,1,2,,0
202813,0,2,,0
202814,1,2,,0
202815,1,2,,0
202816,0,2,,0
202817,1,2,,0
202818,0,2,,0
202819,0,2,,0
202820,2,2,,0
202821,3,2,,0
202822,1,2,0.0,0
202823,3,2,,0
202824,3,2,,0
202825,0,2,,0
202826,1,2,,0
202827,3,2,,0
202828,3,2,0.0,0
202829,3,2,,0
202830,1,2,,0
202831,1,2,,0
202832,3,2,,0
202833,3,2,,0
202834,0,2,,0
202835,3,2,,0
202836,1,2,,0
202837,2,2,,0
202838,3,2,,0
202839,2,2,,0
202840,3,2,,0
202841,1,2,,0
202842,1,2,,0
202843,3,2,,0
202844,3,2,,0
202845,0,2,,0
202846,1,2,,0
202847,0,2,,0
202848,3,2,,0
202849,3,2,,0
202850,1,2,,0
202851,1,2,,0
202852,0,2,,0
202853,0,2,,0
202854,0,2,,0
202855,3,2,,0
202856,3,2,,0
202857,1,2,,0
202858,1,2,,0
202859,0,2,,0
202860,1,2,,0
202861,1,2,,0
202862,3,2,,0
202863,3,2,,0
202864,3,2,,0
202865,3,2,,0
202866,3,2,,0
202867,1,2,,0
202868,1,2,0.0,0
202869,1,2,,0
202870,3,2,,0
202871,2,2,,0
202872,3,2,,0
202873,2,2,,0
202874,0,2,,0
202875,2,2,,0
202876,3,2,,0
202877,0,2,,0
202878,1,2,0.0,0
202879,3,2,,0
202880,3,2,,0
202881,3,2,,0
202882,1,2,,0
202883,0,2,,0
202884,3,2,0.0,0
202885,3,2,,0
202886,1,2,,0
202887,1,2,,0
202888,1,2,,0
202889,1,2,,0
202890,2,2,,0
202891,1,2,,0
202892,0,2,,0
202893,3,2,,0
202894,3,2,,0
202895,2,2,0.0,0
202896,1,2,,0
202897,2,2,,0
202898,3,2,,0
202899,2,2,,0
202900,0,2,,0
202901,0,2,,0
202902,3,2,,0
202903,1,2,,0
202904,1,2,0.0,0
202905,1,2,,0
202906,2,2,,0
202907,1,2,,0
202908,0,2,,0
202909,2,2,0.0,0
202910,0,2,,0
202911,1,2,,0
202912,3,2,,0
202913,1,2,,0
202914,2,2,,0
202915,0,2,,0
202916,3,2,,0
202917,3,2,,0
202918,3,2,,0
202919,1,2,0.0,0
202920,3,2,,0
202921,0,2,,0
202922,1,2,,0
202923,1,2,,0
202924,2,2,,0
202925,3,2,,0
202926,2,2,,0
202927,3,2,,0
202928,3,2,,0
202929,3,2,,0
202930,3,2,0.0,0
202931,2,2,,0
202932,0,2,,0
202933,0,2,,0
202934,3,2,,0
202935,2,2,,0
202936,1,2,,0
202937,1,2,,0
202938,1,2,,0
202939,3,2,,0
202940,3,2,,0
202941,3,2,,0
202942,3,2,,0
202943,0,2,,0
202944,3,2,,0
202945,3,2,,0
202946,3,2,,0
202947,3,2,,0
202948,2,2,0.0,0
202949,3,2,,0
202950,1,2,,0
202951,3,2,0.0,0
202952,2,2,,0
202953,0,2,,0
202954,1,2,,0
202955,2,2,,0
202956,0,2,,0
202957,1,2,,0
202958,3,2,,0
202959,3,2,,0
202960,3,2,,0
202961,0,2,,0
202962,2,2,,0
202963,0,2,,0
202964,1,2,,0
202965,1,2,,0
202966,1,2,,0
202967,0,2,,0
202968,4,2,,0
202969,1,2,,0
202970,3,2,,0
202971,3,2,,0
202972,2,2,,0
202973,0,2,,0
202974,3,2,,0
202975,3,2,0.0,0
202976,3,2,,0
202977,3,2,,0
202978,3,2,0.0,0
202979,0,2,,0
202980,1,2,,0
202981,1,2,,0
202982,3,2,,0
202983,2,2,,0
202984,3,2,,0
202985,3,2,,0
202986,3,2,,0
202987,1,0,,0
202988,0,2,,0
202989,3,2,,0
202990,1,2,,0
202991,0,2,,0
202992,1,2,0.0,0
202993,3,2,,0
202994,2,2,,0
202995,1,2,,0
202996,3,2,0.0,0
202997,1,2,,0
202998,0,2,,0
202999,3,2,,0
203000,1,2,0.0,0
203001,0,2,,0
203002,3,2,,0
203003,3,2,,0
203004,2,2,,0
203005,1,2,,0
203006,1,2,,0
203007,3,2,0.0,0
203008,3,2,,0
203009,3,2,,0
203010,1,2,,0
203011,3,2,,0
203012,2,2,,0
203013,1,2,0.0,0
203014,3,2,,0
203015,3,2,,0
203016,1,2,,0
203017,1,2,,0
203018,3,2,,0
203019,2,2,,0
203020,3,2,,0
203021,3,2,,0
203022,0,2,,0
203023,1,2,,0
203024,2,2,,0
203025,2,2,,0
203026,3,2,,0
203027,1,2,,0
203028,2,2,,0
203029,2,2,,0
203030,1,2,,0
203031,2,2,,0
203032,3,2,,0
203033,2,2,,0
203034,3,2,,0
203035,2,2,,0
203036,1,2,,0
203037,1,2,,0
203038,3,2,,0
203039,1,2,,0
203040,0,2,,0
203041,1,2,,0
203042,0,2,,0
203043,3,2,,0
203044,2,2,,0
203045,3,2,,0
203046,1,2,,0
203047,1,2,,0
203048,2,2,,0
203049,4,2,,0
203050,3,2,,0
203051,1,2,,0
203052,2,2,,0
203053,2,2,,0
203054,3,2,,0
203055,2,2,,0
203056,3,2,,0
203057,2,2,,0
203058,3,2,,0
203059,1,2,,0
203060,3,2,,0
203061,0,2,,0
203062,1,2,,0
203063,0,2,,0
203064,1,2,,0
203065,0,2,,0
203066,1,2,,0
203067,1,2,0.0,0
203068,1,2,,0
203069,2,2,,0
203070,1,2,,0
203071,0,2,,0
203072,1,2,,0
203073,0,2,,0
203074,1,2,,0
203075,0,2,,0
203076,0,2,,0
203077,0,2,,0
203078,1,2,,0
203079,3,2,,0
203080,2,2,,0
203081,1,2,,0
203082,0,2,,0
203083,3,2,,0
203084,1,2,,0
203085,1,2,,0
203086,1,2,,0
203087,3,2,,0
203088,3,2,,0
203089,2,2,,0
203090,0,2,0.0,0
203091,1,2,,0
203092,1,2,,0
203093,0,2,,0
203094,1,2,,0
203095,3,2,,0
203096,1,2,,0
203097,1,2,,0
203098,0,2,,0
203099,1,2,,0
203100,0,2,,0
203101,3,2,,0
203102,3,2,,0
203103,1,2,,0
203104,1,2,,0
203105,3,2,,0
203106,2,2,,0
203107,3,2,,0
203108,3,2,0.0,0
203109,1,2,,0
203110,0,2,,0
203111,3,2,,0
203112,3,2,,0
203113,1,2,,0
203114,3,2,0.0,0
203115,2,2,,0
203116,2,2,,0
203117,0,2,,0
203118,0,2,,0
203119,3,2,,0
203120,1,2,0.0,0
203121,1,2,,0
203122,2,2,,0
203123,3,2,,0
203124,1,2,,0
203125,3,2,,0
203126,3,2,,0
203127,3,2,,0
203128,2,2,,0
203129,0,2,,0
203130,3,2,,0
203131,3,2,,0
203132,0,2,,0
203133,3,2,,0
203134,0,2,,0
203135,1,2,,0
203136,1,2,0.0,0
203137,0,2,,0
203138,2,2,,0
203139,2,2,,0
203140,3,2,,0
203141,3,2,,0
203142,2,2,,0
203143,2,2,,0
203144,1,2,,0
203145,3,2,,0
203146,1,2,,0
203147,3,2,0.0,0
203148,3,2,,0
203149,1,2,,0
203150,1,2,,0
203151,3,2,,0
203152,3,2,,0
203153,3,2,,0
203154,0,2,0.0,0
203155,1,2,,0
203156,3,2,,0
203157,1,2,,0
203158,0,2,,0
203159,2,2,,0
203160,1,2,,0
203161,1,2,,0
203162,1,2,,0
203163,2,2,,0
203164,3,2,,0
203165,2,2,,0
203166,0,2,,0
203167,3,2,,0
203168,3,2,,0
203169,1,2,,0
203170,2,2,,0
203171,1,2,,0
203172,3,2,,0
203173,2,2,,0
203174,3,2,,0
203175,3,2,,0
203176,3,2,,0
203177,3,2,,0
203178,3,2,,0
203179,3,2,0.0,0
203180,0,2,0.0,0
203181,3,2,,0
203182,1,2,,0
203183,3,2,,0
203184,1,2,,0
203185,1,2,,0
203186,1,2,,0
203187,1,2,,0
203188,3,2,,0
203189,1,2,,0
203190,3,2,,0
203191,2,2,,0
203192,2,2,,0
203193,1,2,0.0,0
203194,0,2,,0
203195,3,2,,0
203196,3,2,,0
203197,0,2,,0
203198,2,2,,0
203199,3,2,,0
203200,1,2,,0
203201,1,2,,0
203202,3,2,,0
203203,2,2,,0
203204,0,2,,0
203205,2,2,,0
203206,2,2,,0
203207,3,2,,0
203208,0,2,,0
203209,3,2,,0
203210,2,2,,0
203211,1,2,,0
203212,1,2,,0
203213,1,2,,0
203214,1,2,,0
203215,3,2,,0
203216,3,2,,0
203217,2,2,,0
203218,3,2,0.0,0
203219,2,2,,0
203220,2,2,,0
203221,3,2,,0
203222,3,2,,0
203223,3,2,,0
203224,2,2,,0
203225,0,2,,0
203226,1,2,,0
203227,3,2,,0
203228,0,2,,0
203229,0,2,,0
203230,0,0,,0
203231,3,2,0.0,0
203232,1,2,,0
203233,3,2,,0
203234,1,2,,0
203235,2,2,,0
203236,2,2,,0
203237,3,2,,0
203238,1,2,,0
203239,3,2,,0
203240,1,2,,0
203241,0,2,,0
203242,0,2,,0
203243,2,2,,0
203244,1,2,,0
203245,2,2,,0
203246,2,2,,0
203247,3,2,,0
203248,1,2,,0
203249,1,2,,0
203250,3,2,,0
203251,3,2,,0
203252,3,2,,0
203253,1,2,,0
203254,2,2,,0
203255,0,2,,0
203256,0,2,,0
203257,0,2,,0
203258,2,2,0.0,0
203259,1,2,,0
203260,2,2,,0
203261,3,2,,0
203262,1,2,,0
203263,0,2,,0
203264,2,2,,0
203265,0,2,,0
203266,2,2,,0
203267,1,2,0.0,0
203268,1,2,0.0,0
203269,0,2,,0
203270,4,2,,0
203271,2,2,,0
203272,1,2,,0
203273,3,2,,0
203274,0,2,,0
203275,2,2,,0
203276,3,2,,0
203277,2,2,,0
203278,2,2,0.0,0
203279,3,2,,0
203280,0,2,,0
203281,2,2,,0
203282,0,2,,0
203283,3,2,,0
203284,3,2,0.0,0
203285,3,2,,0
203286,1,2,,0
203287,1,2,,0
203288,0,2,0.0,0
203289,1,2,,0
203290,4,2,,0
203291,3,2,,0
203292,1,2,,0
203293,3,2,,0
203294,1,2,0.0,0
203295,3,2,,0
203296,3,2,,0
203297,1,2,,0
203298,1,2,,0
203299,2,2,,0
203300,1,2,,0
203301,3,2,,0
203302,2,2,,0
203303,1,2,,0
203304,1,2,,0
203305,1,2,,0
203306,1,2,,0
203307,0,2,0.0,0
203308,3,2,,0
203309,1,2,,0
203310,1,2,,0
203311,0,2,,0
203312,0,2,,0
203313,0,2,,0
203314,3,2,,0
203315,3,2,,0
203316,2,2,,0
203317,3,2,,0
203318,1,2,,0
203319,1,2,0.0,0
203320,1,2,,0
203321,3,2,,0
203322,0,2,,0
203323,3,2,,0
203324,3,2,,0
203325,3,2,,0
203326,3,2,,0
203327,3,2,0.0,0
203328,2,2,,0
203329,3,2,,0
203330,2,2,,0
203331,3,2,,0
203332,1,2,,0
203333,4,2,,0
203334,1,2,,0
203335,3,2,,0
203336,1,2,0.0,0
203337,2,2,,0
203338,3,2,,0
203339,0,2,,0
203340,3,2,,0
203341,3,2,0.0,0
203342,0,2,,0
203343,0,2,,0
203344,3,2,,0
203345,3,2,,0
203346,1,2,,0
203347,1,2,,0
203348,3,2,,0
203349,2,2,,0
203350,3,2,,0
203351,3,2,,0
203352,0,2,,0
203353,1,2,,0
203354,1,2,,0
203355,0,2,,0
203356,2,2,,0
203357,3,2,,0
203358,1,2,,0
203359,0,2,,0
203360,1,2,,0
203361,3,2,,0
203362,0,2,,0
203363,1,2,,0
203364,0,2,,0
203365,3,2,,0
203366,1,2,,0
203367,1,2,,0
203368,1,2,,0
203369,2,2,,0
203370,3,2,,0
203371,0,2,,0
203372,0,2,,0
203373,0,2,,0
203374,1,2,,0
203375,2,2,,0
203376,1,2,,0
203377,0,2,,0
203378,2,2,,0
203379,1,2,,0
203380,3,2,,0
203381,0,2,0.0,0
203382,2,2,,0
203383,2,2,,0
203384,3,2,0.0,0
203385,1,2,,0
203386,3,2,0.0,0
203387,0,2,,0
203388,2,2,,0
203389,2,2,,0
203390,2,2,,0
203391,1,2,,0
203392,3,2,,0
203393,2,2,,0
203394,1,2,,0
203395,2,2,,0
203396,3,2,,0
203397,3,2,0.0,0
203398,1,2,,0
203399,0,2,,0
203400,1,2,,0
203401,3,2,,0
203402,2,2,,0
203403,3,2,,0
203404,0,2,,0
203405,3,2,,0
203406,2,2,,0
203407,0,2,,0
203408,3,2,,0
203409,0,2,,0
203410,0,2,0.0,0
203411,3,2,,0
203412,3,2,,0
203413,3,2,,0
203414,1,2,,0
203415,1,2,,0
203416,0,2,,0
203417,2,2,,0
203418,3,2,,0
203419,0,2,,0
203420,3,2,,0
203421,3,2,,0
203422,1,2,,0
203423,3,2,,0
203424,2,2,,0
203425,1,2,,0
203426,0,2,,0
203427,2,2,,0
203428,4,1,,0
203429,1,2,,0
203430,1,2,0.0,0
203431,3,2,,0
203432,1,2,,0
203433,3,2,,0
203434,3,2,,0
203435,3,2,,0
203436,1,2,,0
203437,0,2,,0
203438,0,2,,0
203439,1,2,,0
203440,0,2,0.0,0
203441,0,2,,0
203442,3,2,,0
203443,1,2,,0
203444,1,2,,0
203445,4,0,-1.0,1
203446,3,2,,0
203447,3,2,,0
203448,1,2,,0
203449,3,2,,0
203450,1,2,,0
203451,0,2,,0
203452,1,2,,0
203453,3,2,,0
203454,1,2,,0
203455,0,2,,0
203456,2,2,,0
203457,0,2,,0
203458,3,2,,0
203459,1,2,,0
203460,3,2,,0
203461,1,2,,0
203462,1,2,,0
203463,1,2,,0
203464,1,2,,0
203465,1,2,,0
203466,3,2,,0
203467,1,2,,0
203468,3,2,,0
203469,1,2,,0
203470,3,2,,0
203471,0,2,,0
203472,1,2,,0
203473,3,2,,0
203474,1,2,,0
203475,2,2,,0
203476,1,2,,0
203477,0,2,,0
203478,1,2,,0
203479,0,2,,0
203480,1,2,,0
203481,3,2,,0
203482,3,2,,0
203483,1,2,,0
203484,3,2,,0
203485,0,2,,0
203486,3,2,,0
203487,1,2,0.0,0
203488,3,2,,0
203489,3,2,,0
203490,1,2,,0
203491,1,2,,0
203492,3,2,,0
203493,2,2,,0
203494,1,2,,0
203495,1,2,,0
203496,2,2,0.0,0
203497,1,2,,0
203498,1,2,,0
203499,1,2,,0
203500,0,2,,0
203501,3,2,0.0,0
203502,2,2,,0
203503,0,2,,0
203504,3,2,,0
203505,3,2,,0
203506,0,2,,0
203507,1,0,,0
203508,3,2,,0
203509,1,2,,0
203510,1,2,0.0,0
203511,2,2,,0
203512,3,2,,0
203513,1,2,,0
203514,1,2,,0
203515,1,2,,0
203516,2,2,0.0,0
203517,1,2,,0
203518,3,2,,0
203519,2,2,,0
203520,1,2,,0
203521,3,2,,0
203522,1,2,,0
203523,1,2,,0
203524,1,2,,0
203525,3,2,,0
203526,3,2,0.0,0
203527,3,2,,0
203528,3,2,,0
203529,1,2,,0
203530,0,2,,0
203531,2,2,,0
203532,0,2,,0
203533,1,2,,0
203534,2,2,,0
203535,3,2,,0
203536,1,2,,0
203537,3,2,,0
203538,1,2,,0
203539,3,2,0.0,0
203540,2,2,,0
203541,3,2,,0
203542,2,2,,0
203543,3,2,,0
203544,3,2,,0
203545,1,2,,0
203546,1,2,,0
203547,1,2,,0
203548,3,2,,0
203549,1,2,,0
203550,3,2,,0
203551,2,2,,0
203552,0,2,,0
203553,3,2,,0
203554,0,2,,0
203555,3,2,,0
203556,3,2,,0
203557,2,2,,0
203558,1,2,,0
203559,3,2,,0
203560,3,2,,0
203561,2,2,,0
203562,3,2,,0
203563,1,2,,0
203564,3,2,,0
203565,3,2,,0
203566,2,2,,0
203567,1,2,,0
203568,0,2,,0
203569,0,2,,0
203570,3,2,,0
203571,3,2,,0
203572,3,2,,0
203573,3,2,0.0,0
203574,1,2,,0
203575,1,2,,0
203576,1,2,,0
203577,1,2,,0
203578,3,2,,0
203579,0,2,,0
203580,0,2,,0
203581,3,2,,0
203582,3,2,,0
203583,3,2,,0
203584,3,2,,0
203585,3,2,,0
203586,0,2,,0
203587,0,2,,0
203588,3,2,,0
203589,1,2,0.0,0
203590,3,2,,0
203591,1,2,,0
203592,0,2,,0
203593,2,2,,0
203594,1,2,0.0,0
203595,0,2,0.0,0
203596,1,2,,0
203597,0,2,,0
203598,3,2,,0
203599,1,2,,0
203600,3,2,,0
203601,3,2,0.0,0
203602,1,2,,0
203603,3,2,0.0,0
203604,3,2,,0
203605,1,2,,0
203606,3,2,,0
203607,3,2,,0
203608,1,2,,0
203609,0,2,,0
203610,0,2,,0
203611,1,2,,0
203612,3,2,,0
203613,3,2,,0
203614,1,2,,0
203615,0,2,,0
203616,2,2,,0
203617,1,2,,0
203618,3,2,,0
203619,3,2,,0
203620,1,2,,0
203621,0,2,0.0,0
203622,3,2,,0
203623,1,2,,0
203624,1,2,,0
203625,1,2,,0
203626,2,2,,0
203627,3,2,,0
203628,3,2,,0
203629,0,2,,0
203630,0,2,,0
203631,3,2,,0
203632,1,2,0.0,0
203633,1,2,,0
203634,1,2,,0
203635,1,2,0.0,0
203636,3,2,,0
203637,2,2,,0
203638,1,2,,0
203639,2,2,,0
203640,2,2,,0
203641,0,2,,0
203642,1,2,,0
203643,3,2,,0
203644,2,2,,0
203645,1,2,,0
203646,1,2,,0
203647,2,2,,0
203648,1,2,,0
203649,0,2,,0
203650,1,2,,0
203651,3,2,,0
203652,0,2,,0
203653,3,2,,0
203654,3,2,,0
203655,0,2,,0
203656,3,2,,0
203657,3,2,,0
203658,1,2,,0
203659,1,2,,0
203660,1,2,,0
203661,2,2,,0
203662,0,2,,0
203663,1,2,,0
203664,1,2,,0
203665,3,2,,0
203666,1,2,,0
203667,1,2,,0
203668,2,2,,0
203669,2,2,,0
203670,3,2,,0
203671,0,2,,0
203672,1,2,,0
203673,3,2,,0
203674,1,2,,0
203675,2,2,,0
203676,1,2,,0
203677,1,2,,0
203678,3,2,,0
203679,1,2,,0
203680,1,2,,0
203681,0,2,,0
203682,1,2,,0
203683,1,2,,0
203684,3,2,,0
203685,3,2,,0
203686,3,2,,0
203687,3,2,,0
203688,3,2,,0
203689,2,2,,0
203690,3,2,,0
203691,3,2,,0
203692,1,2,,0
203693,3,2,,0
203694,3,2,,0
203695,3,2,,0
203696,0,2,,0
203697,3,2,,0
203698,2,2,,0
203699,3,2,,0
203700,1,2,,0
203701,0,2,,0
203702,1,2,,0
203703,1,2,,0
203704,1,2,,0
203705,1,2,,0
203706,1,2,,0
203707,1,2,,0
203708,3,2,,0
203709,0,2,,0
203710,0,2,,0
203711,2,2,,0
203712,3,2,,0
203713,2,2,,0
203714,3,2,,0
203715,3,2,,0
203716,1,2,,0
203717,3,2,,0
203718,3,2,,0
203719,2,2,,0
203720,2,2,,0
203721,0,2,0.0,0
203722,0,2,,0
203723,1,2,,0
203724,3,2,,0
203725,3,2,,0
203726,0,2,,0
203727,3,2,,0
203728,0,2,,0
203729,1,2,,0
203730,3,2,,0
203731,3,2,,0
203732,0,2,,0
203733,1,2,,0
203734,0,2,,0
203735,1,2,,0
203736,1,2,,0
203737,2,2,,0
203738,2,2,,0
203739,1,2,,0
203740,0,2,,0
203741,0,2,,0
203742,3,2,0.0,0
203743,1,2,,0
203744,4,2,,0
203745,3,2,,0
203746,2,2,0.0,0
203747,0,2,,0
203748,0,2,,0
203749,3,2,,0
203750,1,2,,0
203751,3,2,,0
203752,0,2,,0
203753,1,2,,0
203754,3,2,,0
203755,1,2,,0
203756,1,2,,0
203757,0,2,,0
203758,1,2,,0
203759,2,2,,0
203760,1,2,,0
203761,2,2,,0
203762,3,2,,0
203763,1,2,0.0,0
203764,3,2,,0
203765,1,2,,0
203766,1,2,,0
203767,3,2,,0
203768,4,2,,0
203769,1,2,0.0,0
203770,1,2,,0
203771,1,2,,0
203772,1,2,,0
203773,3,2,,0
203774,0,2,,0
203775,3,2,,0
203776,2,2,,0
203777,2,2,,0
203778,3,2,,0
203779,3,2,0.0,0
203780,0,2,,0
203781,2,2,,0
203782,3,2,,0
203783,1,2,0.0,0
203784,2,2,,0
203785,1,2,,0
203786,0,2,,0
203787,3,2,0.0,0
203788,1,2,,0
203789,0,2,,0
203790,3,2,,0
203791,2,2,,0
203792,3,2,,0
203793,4,2,,0
203794,1,2,,0
203795,3,2,,0
203796,3,2,,0
203797,3,2,,0
203798,3,2,,0
203799,1,2,,0
203800,2,2,,0
203801,1,2,,0
203802,2,2,,0
203803,3,2,,0
203804,0,2,,0
203805,2,2,,0
203806,2,2,,0
203807,3,2,,0
203808,1,2,,0
203809,2,2,,0
203810,3,2,,0
203811,2,2,,0
203812,3,2,,0
203813,3,2,,0
203814,2,2,,0
203815,1,2,,0
203816,2,2,,0
203817,1,2,,0
203818,3,2,,0
203819,1,2,,0
203820,0,2,,0
203821,1,2,,0
203822,3,2,,0
203823,1,2,,0
203824,0,2,,0
203825,1,2,,0
203826,1,2,,0
203827,2,2,,0
203828,3,2,,0
203829,3,2,,0
203830,2,2,,0
203831,3,2,,0
203832,2,2,,0
203833,2,2,,0
203834,2,2,,0
203835,2,2,0.0,0
203836,3,2,,0
203837,0,2,,0
203838,2,2,,0
203839,0,2,,0
203840,1,2,,0
203841,2,2,,0
203842,3,2,,0
203843,2,2,,0
203844,3,2,,0
203845,3,2,,0
203846,3,2,,0
203847,0,2,0.0,0
203848,1,2,,0
203849,1,2,,0
203850,1,2,,0
203851,2,2,,0
203852,0,2,,0
203853,3,2,,0
203854,3,2,,0
203855,3,2,,0
203856,0,2,,0
203857,0,2,,0
203858,3,2,,0
203859,1,2,,0
203860,1,2,0.0,0
203861,3,2,,0
203862,1,2,,0
203863,2,2,,0
203864,1,2,,0
203865,3,2,,0
203866,3,2,,0
203867,3,2,,0
203868,3,2,,0
203869,3,2,,0
203870,3,2,,0
203871,1,2,,0
203872,1,2,,0
203873,1,2,,0
203874,0,2,,0
203875,3,2,,0
203876,1,2,,0
203877,3,2,,0
203878,0,2,,0
203879,0,2,,0
203880,4,2,,0
203881,1,2,,0
203882,0,2,,0
203883,1,2,,0
203884,1,2,,0
203885,0,2,,0
203886,3,2,,0
