ROW_ID,iqr_outlier_count,zscore_outlier_count,is_iqr_outlier,is_zscore_outlier,is_statistical_outlier,statistical_method
137155,2,0,False,False,False,None
137156,1,0,False,False,False,None
137157,3,0,True,False,True,IQR
137158,1,0,False,False,False,None
137159,4,0,True,False,True,IQR
137160,2,0,False,False,False,None
137161,2,0,False,False,False,None
137162,4,1,True,False,True,IQR
137163,2,0,False,False,False,None
137164,4,1,True,False,True,IQR
137165,3,0,True,False,True,IQR
137166,2,0,False,False,False,None
137167,2,0,False,False,False,None
137168,2,0,False,False,False,None
137169,3,0,True,False,True,IQR
137170,2,0,False,False,False,None
137171,2,0,False,False,False,None
137172,1,0,False,False,False,None
137173,12,3,True,True,True,Both
137174,4,2,True,False,True,IQR
137175,4,0,True,False,True,IQR
137176,8,1,True,False,True,IQR
137177,1,0,False,False,False,None
137178,2,0,False,False,False,None
137179,3,0,True,False,True,IQR
137180,3,0,True,False,True,IQR
137181,3,1,True,False,True,IQR
137182,3,1,True,False,True,IQR
137183,5,2,True,False,True,IQR
137184,2,0,False,False,False,None
137185,7,2,True,False,True,IQR
137186,5,2,True,False,True,IQR
137187,1,0,False,False,False,None
137188,4,0,True,False,True,IQR
137189,2,0,False,False,False,None
137190,2,1,False,False,False,None
137191,3,0,True,False,True,IQR
137192,3,1,True,False,True,IQR
137193,6,0,True,False,True,IQR
137194,2,0,False,False,False,None
137195,1,0,False,False,False,None
137196,4,0,True,False,True,IQR
137197,4,0,True,False,True,IQR
137198,4,0,True,False,True,IQR
137199,2,0,False,False,False,None
137200,3,0,True,False,True,IQR
137201,4,0,True,False,True,IQR
137202,4,1,True,False,True,IQR
137203,4,1,True,False,True,IQR
137204,3,0,True,False,True,IQR
137205,2,0,False,False,False,None
137206,2,0,False,False,False,None
137207,2,0,False,False,False,None
137208,3,0,True,False,True,IQR
137209,3,0,True,False,True,IQR
137210,2,0,False,False,False,None
137211,5,1,True,False,True,IQR
137212,4,2,True,False,True,IQR
137213,2,0,False,False,False,None
137214,9,1,True,False,True,IQR
137215,2,0,False,False,False,None
137216,2,0,False,False,False,None
137217,3,0,True,False,True,IQR
137218,4,0,True,False,True,IQR
137219,0,0,False,False,False,None
137220,2,0,False,False,False,None
137221,5,1,True,False,True,IQR
137222,11,1,True,False,True,IQR
137223,6,0,True,False,True,IQR
137224,3,0,True,False,True,IQR
137225,8,1,True,False,True,IQR
137226,9,2,True,False,True,IQR
137227,5,1,True,False,True,IQR
137228,1,1,False,False,False,None
137229,2,0,False,False,False,None
137230,2,0,False,False,False,None
137231,5,0,True,False,True,IQR
137232,4,0,True,False,True,IQR
137233,1,0,False,False,False,None
137234,4,1,True,False,True,IQR
137235,2,0,False,False,False,None
137236,15,2,True,False,True,IQR
137237,8,1,True,False,True,IQR
137238,2,1,False,False,False,None
137239,6,0,True,False,True,IQR
137240,3,0,True,False,True,IQR
137241,2,2,False,False,False,None
137242,4,0,True,False,True,IQR
137243,3,0,True,False,True,IQR
137244,2,0,False,False,False,None
137245,5,1,True,False,True,IQR
137246,1,0,False,False,False,None
137247,2,0,False,False,False,None
137248,5,0,True,False,True,IQR
137249,1,0,False,False,False,None
137250,5,2,True,False,True,IQR
137251,5,0,True,False,True,IQR
137252,4,0,True,False,True,IQR
137253,6,0,True,False,True,IQR
137254,7,3,True,True,True,Both
137255,3,2,True,False,True,IQR
137256,1,0,False,False,False,None
137257,8,1,True,False,True,IQR
137258,5,0,True,False,True,IQR
137259,3,0,True,False,True,IQR
137260,3,0,True,False,True,IQR
137261,8,3,True,True,True,Both
137262,2,1,False,False,False,None
137263,3,0,True,False,True,IQR
137264,12,3,True,True,True,Both
137265,0,0,False,False,False,None
137266,2,1,False,False,False,None
137267,2,0,False,False,False,None
137268,8,2,True,False,True,IQR
137269,7,0,True,False,True,IQR
137270,3,1,True,False,True,IQR
137271,0,0,False,False,False,None
137272,5,0,True,False,True,IQR
137273,6,1,True,False,True,IQR
137274,2,0,False,False,False,None
137275,1,0,False,False,False,None
137276,0,0,False,False,False,None
137277,1,0,False,False,False,None
137278,10,3,True,True,True,Both
137279,1,0,False,False,False,None
137280,6,2,True,False,True,IQR
137281,3,2,True,False,True,IQR
137282,8,2,True,False,True,IQR
137283,9,1,True,False,True,IQR
137284,3,0,True,False,True,IQR
137285,7,1,True,False,True,IQR
137286,2,0,False,False,False,None
137287,1,0,False,False,False,None
137288,8,2,True,False,True,IQR
137289,5,0,True,False,True,IQR
137290,1,0,False,False,False,None
137291,3,0,True,False,True,IQR
137292,3,0,True,False,True,IQR
137293,4,0,True,False,True,IQR
137294,1,0,False,False,False,None
137295,2,0,False,False,False,None
137296,2,0,False,False,False,None
137297,3,0,True,False,True,IQR
137298,5,0,True,False,True,IQR
137299,3,2,True,False,True,IQR
137300,8,2,True,False,True,IQR
137301,3,0,True,False,True,IQR
137302,3,1,True,False,True,IQR
137303,8,1,True,False,True,IQR
137304,0,0,False,False,False,None
137305,5,1,True,False,True,IQR
137306,4,1,True,False,True,IQR
137307,2,0,False,False,False,None
137308,5,0,True,False,True,IQR
137309,3,1,True,False,True,IQR
137310,5,0,True,False,True,IQR
137311,1,0,False,False,False,None
137312,1,0,False,False,False,None
137313,0,0,False,False,False,None
137314,1,0,False,False,False,None
137315,6,0,True,False,True,IQR
137316,4,1,True,False,True,IQR
137317,4,0,True,False,True,IQR
137318,7,0,True,False,True,IQR
137319,3,1,True,False,True,IQR
137320,4,1,True,False,True,IQR
137321,2,0,False,False,False,None
137322,1,0,False,False,False,None
137323,3,0,True,False,True,IQR
137324,3,0,True,False,True,IQR
137325,3,0,True,False,True,IQR
137326,8,0,True,False,True,IQR
137327,2,0,False,False,False,None
137328,2,0,False,False,False,None
137329,4,0,True,False,True,IQR
137330,4,1,True,False,True,IQR
137331,5,1,True,False,True,IQR
137332,1,0,False,False,False,None
137333,3,1,True,False,True,IQR
137334,1,0,False,False,False,None
137335,8,1,True,False,True,IQR
137336,7,0,True,False,True,IQR
137337,1,0,False,False,False,None
137338,2,1,False,False,False,None
137339,1,0,False,False,False,None
137340,0,0,False,False,False,None
137341,2,1,False,False,False,None
137342,7,3,True,True,True,Both
137343,2,1,False,False,False,None
137344,3,0,True,False,True,IQR
137345,2,0,False,False,False,None
137346,9,2,True,False,True,IQR
137347,2,0,False,False,False,None
137348,3,0,True,False,True,IQR
137349,1,0,False,False,False,None
137350,3,1,True,False,True,IQR
137351,1,0,False,False,False,None
137352,8,0,True,False,True,IQR
137353,7,0,True,False,True,IQR
137354,2,1,False,False,False,None
137355,0,0,False,False,False,None
137356,7,3,True,True,True,Both
137357,3,0,True,False,True,IQR
137358,4,0,True,False,True,IQR
137359,5,0,True,False,True,IQR
137360,2,0,False,False,False,None
137361,6,1,True,False,True,IQR
137362,1,0,False,False,False,None
137363,1,0,False,False,False,None
137364,3,1,True,False,True,IQR
137365,4,0,True,False,True,IQR
137366,3,1,True,False,True,IQR
137367,1,0,False,False,False,None
137368,9,1,True,False,True,IQR
137369,2,0,False,False,False,None
137370,2,0,False,False,False,None
137371,4,1,True,False,True,IQR
137372,4,0,True,False,True,IQR
137373,6,1,True,False,True,IQR
137374,4,2,True,False,True,IQR
137375,2,0,False,False,False,None
137376,1,0,False,False,False,None
137377,2,0,False,False,False,None
137378,6,0,True,False,True,IQR
137379,1,0,False,False,False,None
137380,5,0,True,False,True,IQR
137381,9,3,True,True,True,Both
137382,3,1,True,False,True,IQR
137383,3,0,True,False,True,IQR
137384,2,0,False,False,False,None
137385,3,0,True,False,True,IQR
137386,0,0,False,False,False,None
137387,4,0,True,False,True,IQR
137388,4,0,True,False,True,IQR
137389,2,0,False,False,False,None
137390,4,2,True,False,True,IQR
137391,6,3,True,True,True,Both
137392,4,0,True,False,True,IQR
137393,0,0,False,False,False,None
137394,3,0,True,False,True,IQR
137395,6,0,True,False,True,IQR
137396,6,1,True,False,True,IQR
137397,8,0,True,False,True,IQR
137398,4,1,True,False,True,IQR
137399,1,0,False,False,False,None
137400,6,1,True,False,True,IQR
137401,6,1,True,False,True,IQR
137402,1,0,False,False,False,None
137403,9,2,True,False,True,IQR
137404,8,1,True,False,True,IQR
137405,3,0,True,False,True,IQR
137406,3,1,True,False,True,IQR
137407,2,0,False,False,False,None
137408,4,1,True,False,True,IQR
137409,2,0,False,False,False,None
137410,0,0,False,False,False,None
137411,1,0,False,False,False,None
137412,3,0,True,False,True,IQR
137413,1,0,False,False,False,None
137414,1,1,False,False,False,None
137415,3,1,True,False,True,IQR
137416,4,0,True,False,True,IQR
137417,1,0,False,False,False,None
137418,9,1,True,False,True,IQR
137419,3,0,True,False,True,IQR
137420,0,0,False,False,False,None
137421,4,1,True,False,True,IQR
137422,0,0,False,False,False,None
137423,1,0,False,False,False,None
137424,2,1,False,False,False,None
137425,0,0,False,False,False,None
137426,5,0,True,False,True,IQR
137427,2,0,False,False,False,None
137428,0,0,False,False,False,None
137429,0,0,False,False,False,None
137430,3,1,True,False,True,IQR
137431,7,1,True,False,True,IQR
137432,1,0,False,False,False,None
137433,2,0,False,False,False,None
137434,2,2,False,False,False,None
137435,3,0,True,False,True,IQR
137436,2,0,False,False,False,None
137437,4,0,True,False,True,IQR
137438,2,0,False,False,False,None
137439,4,0,True,False,True,IQR
137440,4,2,True,False,True,IQR
137441,2,0,False,False,False,None
137442,12,2,True,False,True,IQR
137443,6,0,True,False,True,IQR
137444,4,0,True,False,True,IQR
137445,8,1,True,False,True,IQR
137446,5,1,True,False,True,IQR
137447,1,0,False,False,False,None
137448,7,1,True,False,True,IQR
137449,7,0,True,False,True,IQR
137450,0,0,False,False,False,None
137451,7,0,True,False,True,IQR
137452,1,0,False,False,False,None
137453,3,1,True,False,True,IQR
137454,2,0,False,False,False,None
137455,2,0,False,False,False,None
137456,4,1,True,False,True,IQR
137457,2,0,False,False,False,None
137458,0,0,False,False,False,None
137459,0,0,False,False,False,None
137460,3,0,True,False,True,IQR
137461,1,0,False,False,False,None
137462,3,1,True,False,True,IQR
137463,2,0,False,False,False,None
137464,3,0,True,False,True,IQR
137465,3,0,True,False,True,IQR
137466,8,3,True,True,True,Both
137467,1,0,False,False,False,None
137468,1,0,False,False,False,None
137469,3,1,True,False,True,IQR
137470,5,1,True,False,True,IQR
137471,5,4,True,True,True,Both
137472,5,1,True,False,True,IQR
137473,1,0,False,False,False,None
137474,2,0,False,False,False,None
137475,3,0,True,False,True,IQR
137476,4,0,True,False,True,IQR
137477,0,0,False,False,False,None
137478,5,0,True,False,True,IQR
137479,9,2,True,False,True,IQR
137480,6,2,True,False,True,IQR
137481,2,1,False,False,False,None
137482,3,0,True,False,True,IQR
137483,5,0,True,False,True,IQR
137484,1,0,False,False,False,None
137485,1,0,False,False,False,None
137486,3,1,True,False,True,IQR
137487,3,2,True,False,True,IQR
137488,1,0,False,False,False,None
137489,4,0,True,False,True,IQR
137490,1,0,False,False,False,None
137491,3,0,True,False,True,IQR
137492,7,0,True,False,True,IQR
137493,5,0,True,False,True,IQR
137494,7,1,True,False,True,IQR
137495,6,2,True,False,True,IQR
137496,6,1,True,False,True,IQR
137497,1,0,False,False,False,None
137498,7,0,True,False,True,IQR
137499,3,0,True,False,True,IQR
137500,5,1,True,False,True,IQR
137501,3,1,True,False,True,IQR
137502,1,0,False,False,False,None
137503,7,0,True,False,True,IQR
137504,3,0,True,False,True,IQR
137505,2,0,False,False,False,None
137506,5,1,True,False,True,IQR
137507,4,0,True,False,True,IQR
137508,1,0,False,False,False,None
137509,7,1,True,False,True,IQR
137510,1,0,False,False,False,None
137511,2,0,False,False,False,None
137512,4,0,True,False,True,IQR
137513,13,1,True,False,True,IQR
137514,1,0,False,False,False,None
137515,5,1,True,False,True,IQR
137516,6,1,True,False,True,IQR
137517,2,0,False,False,False,None
137518,6,1,True,False,True,IQR
137519,2,0,False,False,False,None
137520,3,2,True,False,True,IQR
137521,1,0,False,False,False,None
137522,2,0,False,False,False,None
137523,1,0,False,False,False,None
137524,4,1,True,False,True,IQR
137525,1,0,False,False,False,None
137526,2,1,False,False,False,None
137527,2,0,False,False,False,None
137528,2,0,False,False,False,None
137529,2,0,False,False,False,None
137530,2,0,False,False,False,None
137531,3,0,True,False,True,IQR
137532,3,0,True,False,True,IQR
137533,4,1,True,False,True,IQR
137534,6,0,True,False,True,IQR
137535,1,0,False,False,False,None
137536,8,1,True,False,True,IQR
137537,7,2,True,False,True,IQR
137538,6,0,True,False,True,IQR
137539,7,0,True,False,True,IQR
137540,0,0,False,False,False,None
137541,2,1,False,False,False,None
137542,1,0,False,False,False,None
137543,2,0,False,False,False,None
137544,5,0,True,False,True,IQR
137545,2,0,False,False,False,None
137546,3,1,True,False,True,IQR
137547,0,0,False,False,False,None
137548,2,1,False,False,False,None
137549,7,1,True,False,True,IQR
137550,11,1,True,False,True,IQR
137551,3,0,True,False,True,IQR
137552,1,0,False,False,False,None
137553,5,0,True,False,True,IQR
137554,5,3,True,True,True,Both
137555,6,1,True,False,True,IQR
137556,2,0,False,False,False,None
137557,5,1,True,False,True,IQR
137558,2,1,False,False,False,None
137559,5,0,True,False,True,IQR
137560,1,0,False,False,False,None
137561,3,0,True,False,True,IQR
137562,1,0,False,False,False,None
137563,2,0,False,False,False,None
137564,1,1,False,False,False,None
137565,0,0,False,False,False,None
137566,1,0,False,False,False,None
137567,1,0,False,False,False,None
137568,5,3,True,True,True,Both
137569,4,0,True,False,True,IQR
137570,6,0,True,False,True,IQR
137571,0,0,False,False,False,None
137572,4,0,True,False,True,IQR
137573,4,3,True,True,True,Both
137574,2,0,False,False,False,None
137575,9,2,True,False,True,IQR
137576,5,1,True,False,True,IQR
137577,2,2,False,False,False,None
137578,5,0,True,False,True,IQR
137579,2,1,False,False,False,None
137580,1,0,False,False,False,None
137581,2,0,False,False,False,None
137582,4,0,True,False,True,IQR
137583,0,0,False,False,False,None
137584,1,0,False,False,False,None
137585,1,1,False,False,False,None
137586,2,0,False,False,False,None
137587,7,1,True,False,True,IQR
137588,1,0,False,False,False,None
137589,6,0,True,False,True,IQR
137590,4,1,True,False,True,IQR
137591,1,0,False,False,False,None
137592,1,0,False,False,False,None
137593,6,2,True,False,True,IQR
137594,2,0,False,False,False,None
137595,2,1,False,False,False,None
137596,3,0,True,False,True,IQR
137597,1,0,False,False,False,None
137598,3,1,True,False,True,IQR
137599,0,0,False,False,False,None
137600,5,4,True,True,True,Both
137601,7,3,True,True,True,Both
137602,2,1,False,False,False,None
137603,4,1,True,False,True,IQR
137604,1,0,False,False,False,None
137605,5,1,True,False,True,IQR
137606,1,0,False,False,False,None
137607,0,0,False,False,False,None
137608,7,0,True,False,True,IQR
137609,5,0,True,False,True,IQR
137610,2,0,False,False,False,None
137611,2,0,False,False,False,None
137612,0,0,False,False,False,None
137613,6,2,True,False,True,IQR
137614,5,0,True,False,True,IQR
137615,1,0,False,False,False,None
137616,1,0,False,False,False,None
137617,2,1,False,False,False,None
137618,0,0,False,False,False,None
137619,7,0,True,False,True,IQR
137620,1,1,False,False,False,None
137621,8,0,True,False,True,IQR
137622,2,0,False,False,False,None
137623,3,1,True,False,True,IQR
137624,6,1,True,False,True,IQR
137625,8,3,True,True,True,Both
137626,4,1,True,False,True,IQR
137627,10,3,True,True,True,Both
137628,1,0,False,False,False,None
137629,0,0,False,False,False,None
137630,1,0,False,False,False,None
137631,9,0,True,False,True,IQR
137632,10,2,True,False,True,IQR
137633,6,0,True,False,True,IQR
137634,6,0,True,False,True,IQR
137635,6,0,True,False,True,IQR
137636,7,1,True,False,True,IQR
137637,2,0,False,False,False,None
137638,1,0,False,False,False,None
137639,7,1,True,False,True,IQR
137640,2,0,False,False,False,None
137641,0,0,False,False,False,None
137642,1,1,False,False,False,None
137643,3,1,True,False,True,IQR
137644,2,1,False,False,False,None
137645,7,0,True,False,True,IQR
137646,1,0,False,False,False,None
137647,4,1,True,False,True,IQR
137648,4,2,True,False,True,IQR
137649,2,1,False,False,False,None
137650,5,2,True,False,True,IQR
137651,5,0,True,False,True,IQR
137652,5,1,True,False,True,IQR
137653,4,0,True,False,True,IQR
137654,4,2,True,False,True,IQR
137655,2,0,False,False,False,None
137656,2,1,False,False,False,None
137657,1,0,False,False,False,None
137658,1,0,False,False,False,None
137659,2,0,False,False,False,None
137660,3,2,True,False,True,IQR
137661,1,0,False,False,False,None
137662,3,0,True,False,True,IQR
137663,0,0,False,False,False,None
137664,6,1,True,False,True,IQR
137665,2,0,False,False,False,None
137666,1,0,False,False,False,None
137667,6,2,True,False,True,IQR
137668,4,0,True,False,True,IQR
137669,5,0,True,False,True,IQR
137670,5,0,True,False,True,IQR
137671,0,0,False,False,False,None
137672,1,0,False,False,False,None
137673,3,1,True,False,True,IQR
137674,1,0,False,False,False,None
137675,1,0,False,False,False,None
137676,4,1,True,False,True,IQR
137677,2,0,False,False,False,None
137678,1,0,False,False,False,None
137679,4,0,True,False,True,IQR
137680,4,0,True,False,True,IQR
137681,3,0,True,False,True,IQR
137682,3,0,True,False,True,IQR
137683,0,0,False,False,False,None
137684,2,0,False,False,False,None
137685,4,1,True,False,True,IQR
137686,0,0,False,False,False,None
137687,3,0,True,False,True,IQR
137688,2,0,False,False,False,None
137689,3,1,True,False,True,IQR
137690,7,2,True,False,True,IQR
137691,1,0,False,False,False,None
137692,9,2,True,False,True,IQR
137693,0,0,False,False,False,None
137694,4,1,True,False,True,IQR
137695,1,0,False,False,False,None
137696,1,0,False,False,False,None
137697,4,0,True,False,True,IQR
137698,8,1,True,False,True,IQR
137699,1,0,False,False,False,None
137700,2,0,False,False,False,None
137701,8,1,True,False,True,IQR
137702,1,0,False,False,False,None
137703,1,1,False,False,False,None
137704,1,0,False,False,False,None
137705,7,4,True,True,True,Both
137706,5,0,True,False,True,IQR
137707,2,0,False,False,False,None
137708,1,0,False,False,False,None
137709,1,0,False,False,False,None
137710,4,1,True,False,True,IQR
137711,5,0,True,False,True,IQR
137712,1,0,False,False,False,None
137713,4,1,True,False,True,IQR
137714,3,0,True,False,True,IQR
137715,2,1,False,False,False,None
137716,3,1,True,False,True,IQR
137717,2,1,False,False,False,None
137718,3,0,True,False,True,IQR
137719,4,1,True,False,True,IQR
137720,0,0,False,False,False,None
137721,5,2,True,False,True,IQR
137722,2,0,False,False,False,None
137723,3,0,True,False,True,IQR
137724,2,0,False,False,False,None
137725,0,0,False,False,False,None
137726,7,1,True,False,True,IQR
137727,3,1,True,False,True,IQR
137728,2,1,False,False,False,None
137729,5,1,True,False,True,IQR
137730,1,0,False,False,False,None
137731,2,0,False,False,False,None
137732,2,0,False,False,False,None
137733,4,1,True,False,True,IQR
137734,6,1,True,False,True,IQR
137735,3,1,True,False,True,IQR
137736,3,1,True,False,True,IQR
137737,3,0,True,False,True,IQR
137738,1,1,False,False,False,None
137739,1,0,False,False,False,None
137740,3,0,True,False,True,IQR
137741,4,0,True,False,True,IQR
137742,4,0,True,False,True,IQR
137743,0,0,False,False,False,None
137744,2,1,False,False,False,None
137745,3,0,True,False,True,IQR
137746,5,0,True,False,True,IQR
137747,4,0,True,False,True,IQR
137748,1,0,False,False,False,None
137749,6,0,True,False,True,IQR
137750,5,1,True,False,True,IQR
137751,0,0,False,False,False,None
137752,2,0,False,False,False,None
137753,4,1,True,False,True,IQR
137754,2,0,False,False,False,None
137755,1,1,False,False,False,None
137756,3,1,True,False,True,IQR
137757,2,0,False,False,False,None
137758,3,0,True,False,True,IQR
137759,5,0,True,False,True,IQR
137760,2,0,False,False,False,None
137761,3,0,True,False,True,IQR
137762,5,2,True,False,True,IQR
137763,2,0,False,False,False,None
137764,7,0,True,False,True,IQR
137765,1,0,False,False,False,None
137766,3,0,True,False,True,IQR
137767,4,0,True,False,True,IQR
137768,2,1,False,False,False,None
137769,0,0,False,False,False,None
137770,2,1,False,False,False,None
137771,2,0,False,False,False,None
137772,0,0,False,False,False,None
137773,9,1,True,False,True,IQR
137774,4,1,True,False,True,IQR
137775,2,1,False,False,False,None
137776,3,1,True,False,True,IQR
137777,4,0,True,False,True,IQR
137778,5,3,True,True,True,Both
137779,1,0,False,False,False,None
137780,3,1,True,False,True,IQR
137781,5,0,True,False,True,IQR
137782,0,0,False,False,False,None
137783,3,0,True,False,True,IQR
137784,3,0,True,False,True,IQR
137785,1,0,False,False,False,None
137786,3,1,True,False,True,IQR
137787,3,0,True,False,True,IQR
137788,7,1,True,False,True,IQR
137789,1,0,False,False,False,None
137790,5,0,True,False,True,IQR
137791,1,0,False,False,False,None
137792,5,1,True,False,True,IQR
137793,1,0,False,False,False,None
137794,3,1,True,False,True,IQR
137795,4,0,True,False,True,IQR
137796,6,1,True,False,True,IQR
137797,2,0,False,False,False,None
137798,7,0,True,False,True,IQR
137799,6,0,True,False,True,IQR
137800,1,0,False,False,False,None
137801,1,0,False,False,False,None
137802,1,0,False,False,False,None
137803,6,1,True,False,True,IQR
137804,8,2,True,False,True,IQR
137805,3,1,True,False,True,IQR
137806,4,0,True,False,True,IQR
137807,6,0,True,False,True,IQR
137808,10,1,True,False,True,IQR
137809,2,0,False,False,False,None
137810,2,0,False,False,False,None
137811,2,0,False,False,False,None
137812,7,0,True,False,True,IQR
137813,1,0,False,False,False,None
137814,4,1,True,False,True,IQR
137815,0,0,False,False,False,None
137816,1,0,False,False,False,None
137817,4,0,True,False,True,IQR
137818,6,0,True,False,True,IQR
137819,8,2,True,False,True,IQR
137820,1,0,False,False,False,None
137821,1,0,False,False,False,None
137822,0,0,False,False,False,None
137823,1,0,False,False,False,None
137824,5,1,True,False,True,IQR
137825,2,0,False,False,False,None
137826,5,2,True,False,True,IQR
137827,2,0,False,False,False,None
137828,5,0,True,False,True,IQR
137829,1,0,False,False,False,None
137830,2,1,False,False,False,None
137831,7,1,True,False,True,IQR
137832,11,4,True,True,True,Both
137833,2,0,False,False,False,None
137834,3,0,True,False,True,IQR
137835,1,0,False,False,False,None
137836,2,0,False,False,False,None
137837,5,1,True,False,True,IQR
137838,1,0,False,False,False,None
137839,1,0,False,False,False,None
137840,2,0,False,False,False,None
137841,4,0,True,False,True,IQR
137842,3,0,True,False,True,IQR
137843,4,0,True,False,True,IQR
137844,1,1,False,False,False,None
137845,8,2,True,False,True,IQR
137846,4,1,True,False,True,IQR
137847,2,1,False,False,False,None
137848,1,0,False,False,False,None
137849,4,0,True,False,True,IQR
137850,3,0,True,False,True,IQR
137851,6,2,True,False,True,IQR
137852,12,5,True,True,True,Both
137853,2,0,False,False,False,None
137854,10,2,True,False,True,IQR
137855,5,0,True,False,True,IQR
137856,6,2,True,False,True,IQR
137857,1,1,False,False,False,None
137858,5,1,True,False,True,IQR
137859,0,0,False,False,False,None
137860,3,0,True,False,True,IQR
137861,2,0,False,False,False,None
137862,6,0,True,False,True,IQR
137863,0,0,False,False,False,None
137864,3,1,True,False,True,IQR
137865,3,0,True,False,True,IQR
137866,4,1,True,False,True,IQR
137867,3,1,True,False,True,IQR
137868,1,0,False,False,False,None
137869,4,0,True,False,True,IQR
137870,2,0,False,False,False,None
137871,2,0,False,False,False,None
137872,2,0,False,False,False,None
137873,5,1,True,False,True,IQR
137874,3,1,True,False,True,IQR
137875,15,3,True,True,True,Both
137876,2,0,False,False,False,None
137877,2,0,False,False,False,None
137878,3,0,True,False,True,IQR
137879,2,1,False,False,False,None
137880,1,0,False,False,False,None
137881,2,0,False,False,False,None
137882,4,0,True,False,True,IQR
137883,2,0,False,False,False,None
137884,7,2,True,False,True,IQR
137885,0,0,False,False,False,None
137886,2,0,False,False,False,None
137887,1,0,False,False,False,None
137888,2,0,False,False,False,None
137889,6,0,True,False,True,IQR
137890,11,0,True,False,True,IQR
137891,3,1,True,False,True,IQR
137892,4,1,True,False,True,IQR
137893,4,0,True,False,True,IQR
137894,9,2,True,False,True,IQR
137895,1,0,False,False,False,None
137896,2,0,False,False,False,None
137897,1,0,False,False,False,None
137898,2,0,False,False,False,None
137899,3,0,True,False,True,IQR
137900,1,0,False,False,False,None
137901,3,0,True,False,True,IQR
137902,2,0,False,False,False,None
137903,7,1,True,False,True,IQR
137904,2,0,False,False,False,None
137905,1,0,False,False,False,None
137906,5,1,True,False,True,IQR
137907,1,0,False,False,False,None
137908,2,0,False,False,False,None
137909,1,0,False,False,False,None
137910,5,1,True,False,True,IQR
137911,7,2,True,False,True,IQR
137912,2,1,False,False,False,None
137913,1,0,False,False,False,None
137914,4,0,True,False,True,IQR
137915,1,0,False,False,False,None
137916,4,0,True,False,True,IQR
137917,1,1,False,False,False,None
137918,1,1,False,False,False,None
137919,3,1,True,False,True,IQR
137920,2,0,False,False,False,None
137921,3,0,True,False,True,IQR
137922,3,0,True,False,True,IQR
137923,3,0,True,False,True,IQR
137924,4,0,True,False,True,IQR
137925,1,0,False,False,False,None
137926,2,1,False,False,False,None
137927,1,0,False,False,False,None
137928,6,0,True,False,True,IQR
137929,10,2,True,False,True,IQR
137930,1,0,False,False,False,None
137931,3,1,True,False,True,IQR
137932,5,2,True,False,True,IQR
137933,2,0,False,False,False,None
137934,5,0,True,False,True,IQR
137935,2,0,False,False,False,None
137936,8,3,True,True,True,Both
137937,3,0,True,False,True,IQR
137938,1,0,False,False,False,None
137939,3,1,True,False,True,IQR
137940,1,1,False,False,False,None
137941,5,3,True,True,True,Both
137942,7,1,True,False,True,IQR
137943,3,1,True,False,True,IQR
137944,6,1,True,False,True,IQR
137945,1,0,False,False,False,None
137946,0,0,False,False,False,None
137947,1,0,False,False,False,None
137948,8,0,True,False,True,IQR
137949,3,0,True,False,True,IQR
137950,3,0,True,False,True,IQR
137951,1,0,False,False,False,None
137952,2,0,False,False,False,None
137953,2,0,False,False,False,None
137954,2,0,False,False,False,None
137955,1,0,False,False,False,None
137956,1,0,False,False,False,None
137957,4,0,True,False,True,IQR
137958,2,0,False,False,False,None
137959,1,0,False,False,False,None
137960,5,0,True,False,True,IQR
137961,4,0,True,False,True,IQR
137962,2,0,False,False,False,None
137963,4,0,True,False,True,IQR
137964,3,1,True,False,True,IQR
137965,2,0,False,False,False,None
137966,3,0,True,False,True,IQR
137967,10,3,True,True,True,Both
137968,6,0,True,False,True,IQR
137969,1,0,False,False,False,None
137970,6,2,True,False,True,IQR
137971,4,1,True,False,True,IQR
137972,2,0,False,False,False,None
137973,6,0,True,False,True,IQR
137974,2,1,False,False,False,None
137975,1,0,False,False,False,None
137976,2,1,False,False,False,None
137977,5,2,True,False,True,IQR
137978,2,0,False,False,False,None
137979,1,0,False,False,False,None
137980,2,0,False,False,False,None
137981,1,0,False,False,False,None
137982,4,0,True,False,True,IQR
137983,9,1,True,False,True,IQR
137984,8,2,True,False,True,IQR
137985,3,0,True,False,True,IQR
137986,3,0,True,False,True,IQR
137987,6,2,True,False,True,IQR
137988,3,1,True,False,True,IQR
137989,2,0,False,False,False,None
137990,4,0,True,False,True,IQR
137991,2,0,False,False,False,None
137992,1,0,False,False,False,None
137993,3,0,True,False,True,IQR
137994,1,0,False,False,False,None
137995,6,1,True,False,True,IQR
137996,4,0,True,False,True,IQR
137997,3,0,True,False,True,IQR
137998,0,0,False,False,False,None
137999,4,0,True,False,True,IQR
138000,5,1,True,False,True,IQR
138001,3,0,True,False,True,IQR
138002,2,0,False,False,False,None
138003,8,2,True,False,True,IQR
138004,1,1,False,False,False,None
138005,2,0,False,False,False,None
138006,2,0,False,False,False,None
138007,0,0,False,False,False,None
138008,10,2,True,False,True,IQR
138009,1,0,False,False,False,None
138010,4,2,True,False,True,IQR
138011,2,1,False,False,False,None
138012,3,0,True,False,True,IQR
138013,7,0,True,False,True,IQR
138014,1,0,False,False,False,None
138015,4,0,True,False,True,IQR
138016,6,1,True,False,True,IQR
138017,3,0,True,False,True,IQR
138018,2,1,False,False,False,None
138019,0,0,False,False,False,None
138020,2,0,False,False,False,None
138021,3,0,True,False,True,IQR
