ROW_ID,iqr_outlier_count,zscore_outlier_count,is_iqr_outlier,is_zscore_outlier,is_statistical_outlier,statistical_method,is_isolation_outlier,isolation_score,CLUSTER_KMEANS,IS_OUTLIER,detection_count,anomaly_category,phase2_validated
326365,11,2,True,False,True,IQR,True,-0.4777823579146399,4,0,2,MODERATE_ANOMALY,False
251284,3,1,True,False,True,IQR,False,-0.42970775199191774,2,0,1,WEAK_SIGNAL,False
285442,3,3,True,True,True,Both,False,-0.43758290326859134,0,0,2,MODERATE_ANOMALY,False
277595,4,3,True,True,True,Both,False,-0.45591950775280143,0,0,2,MODERATE_ANOMALY,False
180842,2,1,False,False,False,None,False,-0.3956478061867031,0,0,0,NORMAL,False
68103,2,1,False,False,False,None,False,-0.3959024142416942,0,0,0,NORMAL,False
347927,6,2,True,False,True,IQR,False,-0.4536271061691096,2,0,1,WEAK_SIGNAL,False
33903,9,1,True,False,True,IQR,False,-0.4743690031140482,2,0,1,WEAK_SIGNAL,False
268413,10,1,True,False,True,IQR,False,-0.4260791833870345,4,0,1,WEAK_SIGNAL,False
122700,4,0,True,False,True,IQR,False,-0.3790444191717278,0,0,1,WEAK_SIGNAL,False
5364,4,0,True,False,True,IQR,False,-0.390861509290201,2,0,1,WEAK_SIGNAL,False
109878,2,0,False,False,False,None,False,-0.39769163966435805,2,0,0,NORMAL,False
318733,3,0,True,False,True,IQR,False,-0.38961575015586325,0,0,1,WEAK_SIGNAL,False
75915,4,2,True,False,True,IQR,False,-0.44636461717629744,2,0,1,WEAK_SIGNAL,False
164063,7,0,True,False,True,IQR,False,-0.423965867905425,1,0,1,WEAK_SIGNAL,False
128006,5,1,True,False,True,IQR,False,-0.4232133771775322,0,0,1,WEAK_SIGNAL,False
45014,6,1,True,False,True,IQR,False,-0.4422911959725185,0,0,1,WEAK_SIGNAL,False
179759,3,0,True,False,True,IQR,False,-0.39755216741651866,1,0,1,WEAK_SIGNAL,False
299046,3,0,True,False,True,IQR,False,-0.3992009247092379,0,0,1,WEAK_SIGNAL,False
9455,5,1,True,False,True,IQR,False,-0.44739866213759494,2,0,1,WEAK_SIGNAL,False
98935,9,3,True,True,True,Both,False,-0.43943342983975797,1,0,2,MODERATE_ANOMALY,False
41151,9,3,True,True,True,Both,False,-0.4589971679482501,4,0,2,MODERATE_ANOMALY,False
86111,6,1,True,False,True,IQR,False,-0.462801048851483,2,0,1,WEAK_SIGNAL,False
37221,4,3,True,True,True,Both,False,-0.4287662754930987,0,0,2,MODERATE_ANOMALY,False
206932,4,0,True,False,True,IQR,False,-0.4240720267019254,0,0,1,WEAK_SIGNAL,False
251155,3,1,True,False,True,IQR,False,-0.4159221636820106,0,0,1,WEAK_SIGNAL,False
167695,5,2,True,False,True,IQR,False,-0.4317348558696205,0,0,1,WEAK_SIGNAL,False
335409,1,1,False,False,False,None,False,-0.39315122400435276,2,0,0,NORMAL,False
275172,8,0,True,False,True,IQR,False,-0.39851290763693825,4,0,1,WEAK_SIGNAL,False
243377,3,0,True,False,True,IQR,False,-0.40145321989913135,2,0,1,WEAK_SIGNAL,False
93601,6,1,True,False,True,IQR,False,-0.437869069778393,1,0,1,WEAK_SIGNAL,False
157611,10,2,True,False,True,IQR,True,-0.5115921767366807,4,0,2,MODERATE_ANOMALY,False
309842,4,1,True,False,True,IQR,False,-0.3846775073465626,1,0,1,WEAK_SIGNAL,False
192007,4,0,True,False,True,IQR,False,-0.38692518157814343,0,0,1,WEAK_SIGNAL,False
224225,11,2,True,False,True,IQR,False,-0.46573166982562225,0,0,1,WEAK_SIGNAL,False
177663,8,2,True,False,True,IQR,False,-0.40193876978558224,2,0,1,WEAK_SIGNAL,False
39120,1,0,False,False,False,None,False,-0.37483658289963695,2,0,0,NORMAL,False
201588,4,0,True,False,True,IQR,False,-0.42215657175792304,2,0,1,WEAK_SIGNAL,False
245661,4,0,True,False,True,IQR,False,-0.41896236680238524,1,0,1,WEAK_SIGNAL,False
269176,5,0,True,False,True,IQR,False,-0.405159404641331,0,0,1,WEAK_SIGNAL,False
269784,6,2,True,False,True,IQR,False,-0.46786028042205563,2,0,1,WEAK_SIGNAL,False
201937,2,1,False,False,False,None,False,-0.3980195396046195,1,0,0,NORMAL,False
267925,7,1,True,False,True,IQR,False,-0.44533591107999626,1,0,1,WEAK_SIGNAL,False
15949,4,2,True,False,True,IQR,False,-0.42466225823715065,2,0,1,WEAK_SIGNAL,False
125127,3,1,True,False,True,IQR,False,-0.41028171944405245,0,0,1,WEAK_SIGNAL,False
178459,4,0,True,False,True,IQR,False,-0.396801372490948,0,0,1,WEAK_SIGNAL,False
251297,2,0,False,False,False,None,False,-0.39341246482733433,0,0,0,NORMAL,False
280601,0,0,False,False,False,None,False,-0.3808702284054909,2,0,0,NORMAL,False
232020,1,1,False,False,False,None,False,-0.38676466109402013,2,0,0,NORMAL,False
230043,4,1,True,False,True,IQR,False,-0.4608337416515587,2,0,1,WEAK_SIGNAL,False
108250,11,2,True,False,True,IQR,True,-0.4936201012243826,4,0,2,MODERATE_ANOMALY,False
254660,5,1,True,False,True,IQR,False,-0.42653916200755254,0,0,1,WEAK_SIGNAL,False
122028,2,1,False,False,False,None,False,-0.39814585664543833,0,0,0,NORMAL,False
210026,5,1,True,False,True,IQR,False,-0.4200420638421064,0,0,1,WEAK_SIGNAL,False
330994,2,1,False,False,False,None,False,-0.3946354321202357,0,0,0,NORMAL,False
247620,11,2,True,False,True,IQR,False,-0.452495038033734,2,0,1,WEAK_SIGNAL,False
298471,3,0,True,False,True,IQR,False,-0.3928180747070225,0,0,1,WEAK_SIGNAL,False
318597,6,4,True,True,True,Both,False,-0.44009138037554996,1,0,2,MODERATE_ANOMALY,False
352436,5,0,True,False,True,IQR,False,-0.43245525375729277,4,0,1,WEAK_SIGNAL,False
212445,3,1,True,False,True,IQR,False,-0.39444343165482054,0,0,1,WEAK_SIGNAL,False
233510,8,0,True,False,True,IQR,False,-0.4060607808955887,0,0,1,WEAK_SIGNAL,False
12445,2,1,False,False,False,None,False,-0.402104677685391,0,0,0,NORMAL,False
306237,4,1,True,False,True,IQR,False,-0.4072517349789228,4,0,1,WEAK_SIGNAL,False
339634,4,0,True,False,True,IQR,False,-0.3923548429492857,0,0,1,WEAK_SIGNAL,False
266813,8,2,True,False,True,IQR,False,-0.46448016110784596,2,0,1,WEAK_SIGNAL,False
87455,11,2,True,False,True,IQR,True,-0.49784276517498194,4,0,2,MODERATE_ANOMALY,False
307193,7,0,True,False,True,IQR,False,-0.4108279970932426,2,0,1,WEAK_SIGNAL,False
214950,8,1,True,False,True,IQR,False,-0.4252057842421425,1,0,1,WEAK_SIGNAL,False
345762,10,1,True,False,True,IQR,False,-0.4350400925647853,4,0,1,WEAK_SIGNAL,False
52669,6,1,True,False,True,IQR,False,-0.42359429434379836,4,0,1,WEAK_SIGNAL,False
237455,3,0,True,False,True,IQR,False,-0.4175684046930596,2,0,1,WEAK_SIGNAL,False
200752,7,2,True,False,True,IQR,False,-0.40854543384499314,4,0,1,WEAK_SIGNAL,False
96852,2,0,False,False,False,None,False,-0.3951717492707867,2,0,0,NORMAL,False
271554,2,0,False,False,False,None,False,-0.3761590148057518,0,0,0,NORMAL,False
183185,3,0,True,False,True,IQR,False,-0.4209457619434207,2,0,1,WEAK_SIGNAL,False
293917,5,2,True,False,True,IQR,False,-0.4425905618259303,4,0,1,WEAK_SIGNAL,False
203313,8,1,True,False,True,IQR,False,-0.456067485718573,2,0,1,WEAK_SIGNAL,False
328160,3,2,True,False,True,IQR,False,-0.43187465232749017,0,0,1,WEAK_SIGNAL,False
162177,5,2,True,False,True,IQR,False,-0.44260693099776394,1,0,1,WEAK_SIGNAL,False
88922,7,2,True,False,True,IQR,False,-0.45403336392901233,4,0,1,WEAK_SIGNAL,False
332393,3,1,True,False,True,IQR,False,-0.40871899264281886,2,0,1,WEAK_SIGNAL,False
40892,2,1,False,False,False,None,False,-0.3967528138209226,2,0,0,NORMAL,False
50127,5,1,True,False,True,IQR,False,-0.4202998288800272,2,0,1,WEAK_SIGNAL,False
328537,7,0,True,False,True,IQR,False,-0.4403414594564861,0,0,1,WEAK_SIGNAL,False
119207,1,0,False,False,False,None,False,-0.3837564111238399,2,0,0,NORMAL,False
99831,2,1,False,False,False,None,False,-0.4002705812728169,2,0,0,NORMAL,False
11207,4,0,True,False,True,IQR,False,-0.3979043097576877,0,0,1,WEAK_SIGNAL,False
209155,2,1,False,False,False,None,False,-0.39252252281999517,2,0,0,NORMAL,False
152443,7,0,True,False,True,IQR,False,-0.4244111397982238,0,0,1,WEAK_SIGNAL,False
245118,4,0,True,False,True,IQR,False,-0.4214297849961136,0,0,1,WEAK_SIGNAL,False
109644,11,3,True,True,True,Both,False,-0.44459892180912836,1,0,2,MODERATE_ANOMALY,False
286852,2,0,False,False,False,None,False,-0.38332960172401986,2,0,0,NORMAL,False
337862,5,0,True,False,True,IQR,False,-0.38650145877828773,2,0,1,WEAK_SIGNAL,False
16103,9,2,True,False,True,IQR,False,-0.4358397913520207,4,0,1,WEAK_SIGNAL,False
355526,6,1,True,False,True,IQR,False,-0.41766583785351813,2,0,1,WEAK_SIGNAL,False
355320,8,2,True,False,True,IQR,False,-0.4675638868949227,2,0,1,WEAK_SIGNAL,False
92695,5,2,True,False,True,IQR,False,-0.43837209150333667,4,0,1,WEAK_SIGNAL,False
209970,3,1,True,False,True,IQR,False,-0.42183725558742785,2,0,1,WEAK_SIGNAL,False
283632,3,0,True,False,True,IQR,False,-0.4007727174860915,0,0,1,WEAK_SIGNAL,False
340883,8,2,True,False,True,IQR,False,-0.44636854973685114,4,0,1,WEAK_SIGNAL,False
250624,3,2,True,False,True,IQR,False,-0.46050936752102406,2,0,1,WEAK_SIGNAL,False
159961,2,1,False,False,False,None,False,-0.3974896590192287,0,0,0,NORMAL,False
338744,8,3,True,True,True,Both,False,-0.4611038729053729,4,0,2,MODERATE_ANOMALY,False
14900,4,1,True,False,True,IQR,False,-0.42030846169492975,2,0,1,WEAK_SIGNAL,False
151686,1,0,False,False,False,None,False,-0.37446192591234934,0,0,0,NORMAL,False
43522,1,0,False,False,False,None,False,-0.40108942940037484,0,0,0,NORMAL,False
247759,9,1,True,False,True,IQR,False,-0.46005613065208895,1,0,1,WEAK_SIGNAL,False
286956,4,0,True,False,True,IQR,False,-0.40112237786206256,1,0,1,WEAK_SIGNAL,False
294590,7,3,True,True,True,Both,False,-0.45912933265153627,4,0,2,MODERATE_ANOMALY,False
8702,10,1,True,False,True,IQR,False,-0.44150281460741153,2,0,1,WEAK_SIGNAL,False
131872,10,0,True,False,True,IQR,False,-0.4722030666999618,4,0,1,WEAK_SIGNAL,False
143374,2,1,False,False,False,None,False,-0.3837331148032732,2,0,0,NORMAL,False
67905,1,0,False,False,False,None,False,-0.3862243167993078,2,0,0,NORMAL,False
50173,7,1,True,False,True,IQR,False,-0.443149088765309,0,0,1,WEAK_SIGNAL,False
185355,6,1,True,False,True,IQR,False,-0.4320747875150204,0,0,1,WEAK_SIGNAL,False
277726,9,1,True,False,True,IQR,False,-0.4434427260325336,2,0,1,WEAK_SIGNAL,False
297014,3,1,True,False,True,IQR,False,-0.41287426319221926,0,0,1,WEAK_SIGNAL,False
121191,7,2,True,False,True,IQR,False,-0.4586793568865112,4,0,1,WEAK_SIGNAL,False
297918,4,0,True,False,True,IQR,False,-0.3993493137627099,0,0,1,WEAK_SIGNAL,False
264929,8,0,True,False,True,IQR,False,-0.429044248600059,2,0,1,WEAK_SIGNAL,False
85697,2,0,False,False,False,None,False,-0.38775406292588666,2,0,0,NORMAL,False
131503,3,1,True,False,True,IQR,False,-0.40682027664030523,0,0,1,WEAK_SIGNAL,False
188361,3,0,True,False,True,IQR,False,-0.3909928488550138,1,0,1,WEAK_SIGNAL,False
186818,5,0,True,False,True,IQR,False,-0.41750469374684446,0,0,1,WEAK_SIGNAL,False
222432,7,2,True,False,True,IQR,False,-0.43695601268392253,0,0,1,WEAK_SIGNAL,False
105605,1,1,False,False,False,None,False,-0.39945400054951963,1,0,0,NORMAL,False
175540,2,1,False,False,False,None,False,-0.38834263433539645,2,0,0,NORMAL,False
326148,3,1,True,False,True,IQR,False,-0.4171098375865946,2,0,1,WEAK_SIGNAL,False
108676,6,1,True,False,True,IQR,False,-0.42909397433994945,1,0,1,WEAK_SIGNAL,False
258302,6,1,True,False,True,IQR,False,-0.43553286022392557,4,0,1,WEAK_SIGNAL,False
97523,1,0,False,False,False,None,False,-0.38203816136071095,2,0,0,NORMAL,False
9069,8,2,True,False,True,IQR,False,-0.45031812907332297,4,0,1,WEAK_SIGNAL,False
269314,5,3,True,True,True,Both,False,-0.44348479850602196,0,0,2,MODERATE_ANOMALY,False
145110,5,2,True,False,True,IQR,False,-0.45827346538839847,0,0,1,WEAK_SIGNAL,False
140090,3,2,True,False,True,IQR,False,-0.42262219016069563,1,0,1,WEAK_SIGNAL,False
314165,5,2,True,False,True,IQR,False,-0.4454931739341367,0,0,1,WEAK_SIGNAL,False
325665,5,1,True,False,True,IQR,False,-0.42472465396330783,2,0,1,WEAK_SIGNAL,False
41774,16,3,True,True,True,Both,True,-0.5042583207091917,4,0,3,HIGH_CONFIDENCE_ANOMALY,False
245331,7,1,True,False,True,IQR,False,-0.45340694175239094,0,0,1,WEAK_SIGNAL,False
232203,5,0,True,False,True,IQR,False,-0.42253115447158485,4,0,1,WEAK_SIGNAL,False
49231,6,0,True,False,True,IQR,False,-0.41171629584854674,0,0,1,WEAK_SIGNAL,False
174310,4,0,True,False,True,IQR,False,-0.4150421245313878,2,0,1,WEAK_SIGNAL,False
9459,7,2,True,False,True,IQR,False,-0.45704180814787754,1,0,1,WEAK_SIGNAL,False
269510,1,0,False,False,False,None,False,-0.3697671331519488,2,0,0,NORMAL,False
140738,4,0,True,False,True,IQR,False,-0.40127224413809176,0,0,1,WEAK_SIGNAL,False
319983,0,0,False,False,False,None,False,-0.3823433685574555,2,0,0,NORMAL,False
275012,6,0,True,False,True,IQR,False,-0.4150436210414025,2,0,1,WEAK_SIGNAL,False
184682,4,1,True,False,True,IQR,False,-0.4117588316437285,0,0,1,WEAK_SIGNAL,False
268408,5,2,True,False,True,IQR,False,-0.4178141552584364,2,0,1,WEAK_SIGNAL,False
348339,3,0,True,False,True,IQR,False,-0.3856628169652161,0,0,1,WEAK_SIGNAL,False
301279,5,2,True,False,True,IQR,False,-0.4445545395938235,2,0,1,WEAK_SIGNAL,False
84452,10,3,True,True,True,Both,False,-0.4714693909577237,4,0,2,MODERATE_ANOMALY,False
330760,2,0,False,False,False,None,False,-0.4064571880938155,2,0,0,NORMAL,False
333174,2,1,False,False,False,None,False,-0.38986743907976207,0,0,0,NORMAL,False
78149,6,0,True,False,True,IQR,False,-0.3795731709125022,2,0,1,WEAK_SIGNAL,False
104229,8,3,True,True,True,Both,True,-0.5030403780312801,2,0,3,HIGH_CONFIDENCE_ANOMALY,False
341174,2,0,False,False,False,None,False,-0.3822464911456913,0,0,0,NORMAL,False
41584,4,2,True,False,True,IQR,False,-0.44896818696180235,0,0,1,WEAK_SIGNAL,False
255490,4,2,True,False,True,IQR,False,-0.4165612611010065,2,0,1,WEAK_SIGNAL,False
302250,7,1,True,False,True,IQR,False,-0.4351828071455278,1,0,1,WEAK_SIGNAL,False
331343,10,1,True,False,True,IQR,False,-0.435196707655755,1,0,1,WEAK_SIGNAL,False
152033,2,2,False,False,False,None,False,-0.4228566250126998,2,0,0,NORMAL,False
122417,8,2,True,False,True,IQR,False,-0.45091444647653695,1,0,1,WEAK_SIGNAL,False
312776,5,0,True,False,True,IQR,False,-0.38584823173312593,0,0,1,WEAK_SIGNAL,False
257430,5,1,True,False,True,IQR,False,-0.4007027677126,1,0,1,WEAK_SIGNAL,False
233055,6,1,True,False,True,IQR,False,-0.4164696349574189,2,0,1,WEAK_SIGNAL,False
92641,11,1,True,False,True,IQR,False,-0.45812377417894934,2,0,1,WEAK_SIGNAL,False
123752,7,3,True,True,True,Both,False,-0.47080607522109025,4,0,2,MODERATE_ANOMALY,False
235229,6,3,True,True,True,Both,False,-0.47066841713170404,2,0,2,MODERATE_ANOMALY,False
83120,10,3,True,True,True,Both,True,-0.4891550841159573,4,0,3,HIGH_CONFIDENCE_ANOMALY,False
230172,6,0,True,False,True,IQR,False,-0.43351746372742034,1,0,1,WEAK_SIGNAL,False
97928,6,1,True,False,True,IQR,False,-0.42994646694071925,0,0,1,WEAK_SIGNAL,False
212818,8,1,True,False,True,IQR,False,-0.4260448905454128,4,0,1,WEAK_SIGNAL,False
186704,5,1,True,False,True,IQR,False,-0.4290220154144688,1,0,1,WEAK_SIGNAL,False
291360,10,3,True,True,True,Both,True,-0.5018190978227289,2,0,3,HIGH_CONFIDENCE_ANOMALY,False
130901,3,1,True,False,True,IQR,False,-0.42617190000301064,2,0,1,WEAK_SIGNAL,False
5570,8,2,True,False,True,IQR,False,-0.43371839664864875,1,0,1,WEAK_SIGNAL,False
113254,10,1,True,False,True,IQR,False,-0.43874378645184353,1,0,1,WEAK_SIGNAL,False
181091,4,1,True,False,True,IQR,False,-0.43689706170294634,2,0,1,WEAK_SIGNAL,False
177768,6,1,True,False,True,IQR,False,-0.4420997931714862,0,0,1,WEAK_SIGNAL,False
214934,3,0,True,False,True,IQR,False,-0.37978801478564617,2,0,1,WEAK_SIGNAL,False
47489,4,1,True,False,True,IQR,False,-0.4336987340948205,0,0,1,WEAK_SIGNAL,False
185812,8,2,True,False,True,IQR,False,-0.43526302289121266,2,0,1,WEAK_SIGNAL,False
289300,2,1,False,False,False,None,False,-0.39832772013050427,1,0,0,NORMAL,False
251736,10,2,True,False,True,IQR,False,-0.4679389479959059,4,0,1,WEAK_SIGNAL,False
246369,8,4,True,True,True,Both,True,-0.4982329783601572,3,0,3,HIGH_CONFIDENCE_ANOMALY,False
256949,6,1,True,False,True,IQR,False,-0.41676346991212204,2,0,1,WEAK_SIGNAL,False
152644,2,1,False,False,False,None,False,-0.39462479694270597,2,0,0,NORMAL,False
2494,7,3,True,True,True,Both,True,-0.49086197434586226,4,0,3,HIGH_CONFIDENCE_ANOMALY,False
86708,8,2,True,False,True,IQR,False,-0.4290036279535163,2,0,1,WEAK_SIGNAL,False
291747,9,0,True,False,True,IQR,False,-0.45707994346824393,4,0,1,WEAK_SIGNAL,False
292903,5,1,True,False,True,IQR,False,-0.4162280369314354,2,0,1,WEAK_SIGNAL,False
110185,10,2,True,False,True,IQR,False,-0.4651684875134213,1,0,1,WEAK_SIGNAL,False
35613,4,0,True,False,True,IQR,False,-0.39479270207570477,2,0,1,WEAK_SIGNAL,False
223128,3,1,True,False,True,IQR,False,-0.40013315801382965,1,0,1,WEAK_SIGNAL,False
212983,2,0,False,False,False,None,False,-0.40056621447434443,0,0,0,NORMAL,False
337296,8,3,True,True,True,Both,True,-0.4786586733963037,2,0,3,HIGH_CONFIDENCE_ANOMALY,False
90059,5,0,True,False,True,IQR,False,-0.41647356862882523,2,0,1,WEAK_SIGNAL,False
172567,3,1,True,False,True,IQR,False,-0.4173967567143304,0,0,1,WEAK_SIGNAL,False
107113,4,1,True,False,True,IQR,False,-0.3948250019784065,2,0,1,WEAK_SIGNAL,False
266980,6,3,True,True,True,Both,True,-0.4814181019251972,4,0,3,HIGH_CONFIDENCE_ANOMALY,False
307859,2,1,False,False,False,None,False,-0.39614715145818635,2,0,0,NORMAL,False
127143,4,1,True,False,True,IQR,False,-0.4384791682553756,0,0,1,WEAK_SIGNAL,False
225696,7,3,True,True,True,Both,False,-0.4713518822866486,0,0,2,MODERATE_ANOMALY,False
145642,2,1,False,False,False,None,False,-0.3902542290206911,1,0,0,NORMAL,False
85130,3,1,True,False,True,IQR,False,-0.419999119690831,2,0,1,WEAK_SIGNAL,False
87938,6,0,True,False,True,IQR,False,-0.4140388545140672,2,0,1,WEAK_SIGNAL,False
278907,9,1,True,False,True,IQR,False,-0.4347284115101804,0,0,1,WEAK_SIGNAL,False
274483,3,0,True,False,True,IQR,False,-0.4060167968599596,0,0,1,WEAK_SIGNAL,False
284798,5,1,True,False,True,IQR,False,-0.4134342074793202,2,0,1,WEAK_SIGNAL,False
112740,2,1,False,False,False,None,False,-0.4037774173039503,0,0,0,NORMAL,False
263165,13,5,True,True,True,Both,False,-0.47042360661346955,1,0,2,MODERATE_ANOMALY,False
332342,7,0,True,False,True,IQR,False,-0.4208566329896825,0,0,1,WEAK_SIGNAL,False
266400,3,2,True,False,True,IQR,False,-0.4178037560210888,2,0,1,WEAK_SIGNAL,False
263324,5,0,True,False,True,IQR,False,-0.4157711978485636,0,0,1,WEAK_SIGNAL,False
68873,3,0,True,False,True,IQR,False,-0.41212883479301626,0,0,1,WEAK_SIGNAL,False
209316,4,0,True,False,True,IQR,False,-0.3945189225351311,0,0,1,WEAK_SIGNAL,False
352310,6,0,True,False,True,IQR,False,-0.4211598231620643,2,0,1,WEAK_SIGNAL,False
93835,3,0,True,False,True,IQR,False,-0.39972116732290247,0,0,1,WEAK_SIGNAL,False
346347,6,0,True,False,True,IQR,False,-0.4403138750962092,1,0,1,WEAK_SIGNAL,False
25850,7,0,True,False,True,IQR,False,-0.4403075566008581,2,0,1,WEAK_SIGNAL,False
289097,3,0,True,False,True,IQR,False,-0.3936924965322063,0,0,1,WEAK_SIGNAL,False
50414,5,1,True,False,True,IQR,False,-0.4435783607649557,0,0,1,WEAK_SIGNAL,False
217143,4,1,True,False,True,IQR,False,-0.419892565716006,0,0,1,WEAK_SIGNAL,False
113865,1,0,False,False,False,None,False,-0.3792410293399307,0,0,0,NORMAL,False
142354,6,3,True,True,True,Both,False,-0.4617991973863727,0,0,2,MODERATE_ANOMALY,False
48053,11,4,True,True,True,Both,True,-0.5033492635073716,2,0,3,HIGH_CONFIDENCE_ANOMALY,False
19618,6,0,True,False,True,IQR,False,-0.42211165154919583,2,0,1,WEAK_SIGNAL,False
43426,2,0,False,False,False,None,False,-0.3970295880829236,2,0,0,NORMAL,False
277743,4,2,True,False,True,IQR,False,-0.4354339556028028,2,0,1,WEAK_SIGNAL,False
130794,6,0,True,False,True,IQR,False,-0.4271300302285919,0,0,1,WEAK_SIGNAL,False
328476,3,1,True,False,True,IQR,False,-0.4130560499990469,2,0,1,WEAK_SIGNAL,False
37605,4,0,True,False,True,IQR,False,-0.41091091019115517,2,0,1,WEAK_SIGNAL,False
103243,2,1,False,False,False,None,False,-0.40652405443511774,2,0,0,NORMAL,False
243387,5,1,True,False,True,IQR,False,-0.3971800158450756,1,0,1,WEAK_SIGNAL,False
213247,2,1,False,False,False,None,False,-0.4206859583083024,0,0,0,NORMAL,False
85176,5,0,True,False,True,IQR,False,-0.4029807162696738,1,0,1,WEAK_SIGNAL,False
141799,11,3,True,True,True,Both,True,-0.5032895962136921,4,0,3,HIGH_CONFIDENCE_ANOMALY,False
36611,9,1,True,False,True,IQR,False,-0.43269437079489903,1,0,1,WEAK_SIGNAL,False
240731,2,0,False,False,False,None,False,-0.40809370241450627,2,0,0,NORMAL,False
35904,2,2,False,False,False,None,False,-0.4143027619338074,2,0,0,NORMAL,False
339100,6,1,True,False,True,IQR,False,-0.4343324757267042,2,0,1,WEAK_SIGNAL,False
228945,3,1,True,False,True,IQR,False,-0.4078522258880541,2,0,1,WEAK_SIGNAL,False
78158,6,1,True,False,True,IQR,False,-0.4760242648645255,4,0,1,WEAK_SIGNAL,False
27811,7,2,True,False,True,IQR,False,-0.43063347453067946,0,0,1,WEAK_SIGNAL,False
111051,2,0,False,False,False,None,False,-0.3901582105897743,2,0,0,NORMAL,False
155744,7,2,True,False,True,IQR,False,-0.44304279259690155,0,0,1,WEAK_SIGNAL,False
66939,5,1,True,False,True,IQR,False,-0.4409724917752978,2,0,1,WEAK_SIGNAL,False
280419,8,1,True,False,True,IQR,False,-0.4549710067331569,4,0,1,WEAK_SIGNAL,False
151571,7,0,True,False,True,IQR,False,-0.4380945662855518,0,0,1,WEAK_SIGNAL,False
195066,7,2,True,False,True,IQR,False,-0.4166367416367926,1,0,1,WEAK_SIGNAL,False
276473,1,0,False,False,False,None,False,-0.37589467614606786,0,0,0,NORMAL,False
184277,6,0,True,False,True,IQR,False,-0.44623588131773156,2,0,1,WEAK_SIGNAL,False
310050,6,0,True,False,True,IQR,False,-0.40388028754961947,1,0,1,WEAK_SIGNAL,False
237452,2,2,False,False,False,None,False,-0.4220929201990328,2,0,0,NORMAL,False
79650,3,1,True,False,True,IQR,False,-0.3975693923598487,0,0,1,WEAK_SIGNAL,False
77653,12,2,True,False,True,IQR,True,-0.49377510268802843,4,0,2,MODERATE_ANOMALY,False
106031,4,1,True,False,True,IQR,False,-0.4351606425049976,0,0,1,WEAK_SIGNAL,False
235492,5,0,True,False,True,IQR,False,-0.4298034094567012,1,0,1,WEAK_SIGNAL,False
62184,4,1,True,False,True,IQR,False,-0.42434069469792846,0,0,1,WEAK_SIGNAL,False
126330,6,0,True,False,True,IQR,False,-0.4172846330726046,1,0,1,WEAK_SIGNAL,False
49845,2,1,False,False,False,None,False,-0.3878311161057214,2,0,0,NORMAL,False
100628,2,0,False,False,False,None,False,-0.37882719677234744,0,0,0,NORMAL,False
186971,3,1,True,False,True,IQR,False,-0.41482311391780113,0,0,1,WEAK_SIGNAL,False
169764,4,0,True,False,True,IQR,False,-0.409692057878826,0,0,1,WEAK_SIGNAL,False
136871,6,1,True,False,True,IQR,False,-0.44715244243675967,0,0,1,WEAK_SIGNAL,False
140860,5,1,True,False,True,IQR,False,-0.4179353874878704,2,0,1,WEAK_SIGNAL,False
8871,7,1,True,False,True,IQR,False,-0.41716645397959595,1,0,1,WEAK_SIGNAL,False
83068,3,0,True,False,True,IQR,False,-0.40321186338468495,2,0,1,WEAK_SIGNAL,False
173208,2,1,False,False,False,None,False,-0.39442812925044285,2,0,0,NORMAL,False
340041,6,2,True,False,True,IQR,False,-0.44369634184121787,4,0,1,WEAK_SIGNAL,False
230274,2,1,False,False,False,None,False,-0.3995988407921335,0,0,0,NORMAL,False
294970,4,0,True,False,True,IQR,False,-0.40097559146358513,2,0,1,WEAK_SIGNAL,False
217915,2,1,False,False,False,None,False,-0.41285856348804784,1,0,0,NORMAL,False
272526,4,2,True,False,True,IQR,False,-0.4571668858036627,1,0,1,WEAK_SIGNAL,False
338818,2,0,False,False,False,None,False,-0.3854376071885887,0,0,0,NORMAL,False
343619,3,1,True,False,True,IQR,False,-0.41909067203259925,2,0,1,WEAK_SIGNAL,False
220260,3,2,True,False,True,IQR,False,-0.42502375960708605,0,0,1,WEAK_SIGNAL,False
179876,5,0,True,False,True,IQR,False,-0.4271452345621893,2,0,1,WEAK_SIGNAL,False
301365,7,2,True,False,True,IQR,False,-0.44723861489670336,4,0,1,WEAK_SIGNAL,False
309684,3,0,True,False,True,IQR,False,-0.3893826565510202,2,0,1,WEAK_SIGNAL,False
171363,4,0,True,False,True,IQR,False,-0.4172376356421473,0,0,1,WEAK_SIGNAL,False
159755,9,2,True,False,True,IQR,False,-0.4677658652636234,1,0,1,WEAK_SIGNAL,False
110792,2,0,False,False,False,None,False,-0.393246000324448,2,0,0,NORMAL,False
57337,7,1,True,False,True,IQR,False,-0.3954017342717549,0,0,1,WEAK_SIGNAL,False
298949,15,3,True,True,True,Both,True,-0.5107776451031939,1,0,3,HIGH_CONFIDENCE_ANOMALY,False
71933,6,2,True,False,True,IQR,False,-0.4556879674846039,1,0,1,WEAK_SIGNAL,False
305191,14,2,True,False,True,IQR,True,-0.48367159257350295,4,0,2,MODERATE_ANOMALY,False
217606,3,1,True,False,True,IQR,False,-0.4263702985355391,0,0,1,WEAK_SIGNAL,False
220522,3,1,True,False,True,IQR,False,-0.4156651834901736,2,0,1,WEAK_SIGNAL,False
