ROW_ID,SK_ID_CURR,UMAP1,UMAP2,DBSCAN_LABEL,IS_NOISE,PORTFOLIO_DBSCAN_LABEL,PORTFOLIO_IS_NOISE,CLUSTER_KMEANS,Segment
122225,241711,0.18324198,-3.2436469,0,0,0,0,2,Lower-Intensity Credit Footprint
296310,443291,0.721655,-0.28989017,0,0,0,0,0,History-Rich Credit User
101007,217276,13.608563,1.131282,7,0,0,0,1,Larger-Loan Affordability
96076,211539,-0.59117466,-2.1992118,0,0,0,0,2,Lower-Intensity Credit Footprint
324405,222256,1.9670609,-4.6851487,0,0,0,0,2,Lower-Intensity Credit Footprint
247630,386537,1.1816318,-1.190564,0,0,0,0,0,History-Rich Credit User
14764,117233,-2.7249625,6.8727164,-1,1,0,0,1,Larger-Loan Affordability
192001,322638,-0.0034143622,-3.7188215,0,0,0,0,2,Lower-Intensity Credit Footprint
17736,120677,2.3729398,-1.901624,0,0,0,0,1,Larger-Loan Affordability
12192,114218,3.1281607,0.7829496,3,0,0,0,1,Larger-Loan Affordability
330882,269955,-0.1387217,0.010949729,0,0,0,0,0,History-Rich Credit User
290243,436251,1.6602112,-2.3135765,0,0,0,0,0,History-Rich Credit User
24247,128204,2.2984617,-4.312336,0,0,0,0,2,Lower-Intensity Credit Footprint
88823,203132,2.0860403,2.5705566,11,0,0,0,1,Larger-Loan Affordability
229206,365474,-0.26211888,-1.6234142,0,0,0,0,0,History-Rich Credit User
177758,305995,-3.301733,5.674461,5,0,0,0,4,Historical Card-Use Intensity
246021,384709,1.9676695,-0.5214004,0,0,0,0,1,Larger-Loan Affordability
316743,167239,3.8400521,-1.0578709,0,0,0,0,1,Larger-Loan Affordability
53191,161601,-0.22231862,-2.4874551,0,0,0,0,2,Lower-Intensity Credit Footprint
84654,198214,-3.8761897,6.379501,19,0,0,0,4,Historical Card-Use Intensity
63666,173832,-0.4733323,-2.233515,0,0,0,0,2,Lower-Intensity Credit Footprint
306216,454790,-3.4546607,7.1284127,6,0,0,0,2,Lower-Intensity Credit Footprint
93669,208771,0.72653216,-1.0348132,0,0,0,0,0,History-Rich Credit User
254933,394992,13.159331,1.4523618,7,0,0,0,1,Larger-Loan Affordability
317896,175435,0.22864169,-1.9347869,0,0,0,0,2,Lower-Intensity Credit Footprint
173529,301094,2.3867257,3.8995807,10,0,-1,1,3,Repayment-Stress History
11843,113802,1.5125109,-2.1521509,0,0,0,0,2,Lower-Intensity Credit Footprint
201469,333539,-5.8810854,-2.2379272,2,0,0,0,1,Larger-Loan Affordability
324589,223649,-2.076891,-1.3176554,14,0,0,0,1,Larger-Loan Affordability
42192,148841,-5.3807197,-2.5278935,2,0,0,0,2,Lower-Intensity Credit Footprint
159603,285018,3.8024733,-1.6790115,0,0,0,0,1,Larger-Loan Affordability
58903,168279,1.2605247,-3.4449162,0,0,0,0,2,Lower-Intensity Credit Footprint
174233,301911,3.1518586,1.8099322,-1,1,-1,1,2,Lower-Intensity Credit Footprint
153983,278463,-3.2566402,5.5740924,5,0,0,0,4,Historical Card-Use Intensity
172046,299385,-6.7118406,-1.8005702,2,0,0,0,1,Larger-Loan Affordability
17388,120278,2.7917798,-0.5277859,0,0,0,0,1,Larger-Loan Affordability
263735,405368,3.4223814,-1.5745302,0,0,0,0,1,Larger-Loan Affordability
241824,379986,-0.30382502,-3.320075,0,0,0,0,2,Lower-Intensity Credit Footprint
105322,222214,3.2295797,-1.0364915,0,0,0,0,1,Larger-Loan Affordability
340577,340953,1.455498,-3.566701,0,0,0,0,2,Lower-Intensity Credit Footprint
145540,268755,-2.8049035,7.803029,6,0,0,0,4,Historical Card-Use Intensity
94058,209224,2.2692924,-2.772918,0,0,0,0,1,Larger-Loan Affordability
99999,216090,1.217113,-4.1718354,0,0,0,0,2,Lower-Intensity Credit Footprint
28693,133346,1.2456992,-4.928736,0,0,0,0,2,Lower-Intensity Credit Footprint
79869,192586,-0.15977286,-0.14491901,0,0,0,0,0,History-Rich Credit User
176033,303983,-5.870055,-2.114119,2,0,0,0,1,Larger-Loan Affordability
4425,105173,3.2924454,-1.4486057,0,0,0,0,1,Larger-Loan Affordability
9059,110534,-5.7071414,-3.0614488,2,0,0,0,2,Lower-Intensity Credit Footprint
93073,208074,-1.7713785,-1.574284,14,0,0,0,2,Lower-Intensity Credit Footprint
103884,220567,2.5403154,-4.292757,0,0,0,0,2,Lower-Intensity Credit Footprint
64864,175216,3.7964873,-1.249382,0,0,0,0,1,Larger-Loan Affordability
343028,360009,-5.206042,-2.3744016,2,0,0,0,2,Lower-Intensity Credit Footprint
49342,157123,-5.877143,-1.7985529,2,0,0,0,1,Larger-Loan Affordability
117525,236276,-3.327511,7.342659,6,0,0,0,4,Historical Card-Use Intensity
34465,139937,-1.7927516,6.801644,1,0,0,0,4,Historical Card-Use Intensity
75363,187402,2.4227533,3.0785978,11,0,0,0,3,Repayment-Stress History
310036,117599,2.2237716,-3.3569844,0,0,0,0,2,Lower-Intensity Credit Footprint
15258,117815,-1.1292193,6.4165606,1,0,0,0,4,Historical Card-Use Intensity
122507,242034,2.3371348,-1.3322247,0,0,0,0,1,Larger-Loan Affordability
153989,278470,-5.07869,-2.981712,2,0,0,0,2,Lower-Intensity Credit Footprint
82805,196039,-5.1489162,-2.1736577,2,0,0,0,2,Lower-Intensity Credit Footprint
332565,282478,1.3082412,-3.0041285,0,0,0,0,0,History-Rich Credit User
22321,125982,3.323032,-2.8775127,0,0,0,0,1,Larger-Loan Affordability
104324,221076,2.136204,-1.1683726,0,0,0,0,1,Larger-Loan Affordability
116844,235499,13.151671,1.1752113,7,0,0,0,2,Lower-Intensity Credit Footprint
72283,183825,2.1239862,-2.5187476,0,0,0,0,2,Lower-Intensity Credit Footprint
259625,400452,1.6528723,-1.2088317,0,0,0,0,2,Lower-Intensity Credit Footprint
223519,358889,0.5198229,-2.5329762,0,0,0,0,2,Lower-Intensity Credit Footprint
310813,123163,3.7864225,10.002148,8,0,-1,1,2,Lower-Intensity Credit Footprint
251117,390567,-6.5300546,-2.4359968,2,0,0,0,1,Larger-Loan Affordability
218567,353220,0.28598872,-3.1903398,0,0,0,0,2,Lower-Intensity Credit Footprint
161124,286783,0.9393112,-1.0959414,0,0,0,0,0,History-Rich Credit User
4628,105413,1.6641889,-0.59061897,0,0,0,0,1,Larger-Loan Affordability
51313,159414,2.6443257,-2.933576,0,0,0,0,1,Larger-Loan Affordability
70192,181428,-5.9689336,-1.5290076,2,0,0,0,1,Larger-Loan Affordability
258144,398728,3.0097327,-4.1573277,0,0,0,0,1,Larger-Loan Affordability
70749,182063,-5.258803,-3.345845,2,0,0,0,2,Lower-Intensity Credit Footprint
61565,171407,2.8158593,-1.1504861,0,0,0,0,1,Larger-Loan Affordability
267723,410192,1.0638934,-3.2254982,0,0,0,0,2,Lower-Intensity Credit Footprint
50950,159001,-2.143969,5.8981905,1,0,0,0,4,Historical Card-Use Intensity
3360,103927,-0.2424627,-3.8717363,0,0,0,0,2,Lower-Intensity Credit Footprint
269915,412823,13.41096,1.5844285,7,0,0,0,1,Larger-Loan Affordability
260976,402022,-0.18237625,-3.6659133,0,0,0,0,2,Lower-Intensity Credit Footprint
197482,328963,3.773072,-2.2352128,0,0,0,0,1,Larger-Loan Affordability
305080,453459,-5.659702,-1.8277038,2,0,0,0,1,Larger-Loan Affordability
202084,334255,-5.037683,-2.580628,2,0,0,0,2,Lower-Intensity Credit Footprint
233608,370587,4.1717353,-2.0207956,0,0,0,0,1,Larger-Loan Affordability
355086,447715,3.9669642,-2.1392918,0,0,0,0,1,Larger-Loan Affordability
85942,199724,-5.06527,-2.1825137,2,0,0,0,2,Lower-Intensity Credit Footprint
323605,216122,1.2200658,-3.6878831,0,0,0,0,2,Lower-Intensity Credit Footprint
308630,107838,-5.9224033,-2.2619793,2,0,0,0,2,Lower-Intensity Credit Footprint
13981,116299,1.0493393,-3.7401285,0,0,0,0,2,Lower-Intensity Credit Footprint
68276,179174,3.6323707,-3.474665,25,0,0,0,1,Larger-Loan Affordability
265327,407273,-5.328894,-3.3874865,2,0,0,0,2,Lower-Intensity Credit Footprint
315450,158254,3.2973971,1.3647757,3,0,0,0,0,History-Rich Credit User
301187,448930,-5.910186,-2.7126951,2,0,0,0,2,Lower-Intensity Credit Footprint
182996,312101,2.2387516,-1.9513628,0,0,0,0,1,Larger-Loan Affordability
198830,330526,3.3864474,-1.1190813,0,0,0,0,1,Larger-Loan Affordability
90770,205391,-2.7719476,7.620421,6,0,0,0,4,Historical Card-Use Intensity
112239,230207,3.1446571,-2.527033,0,0,0,0,1,Larger-Loan Affordability
23254,127055,-0.31255126,-3.8473432,0,0,0,0,2,Lower-Intensity Credit Footprint
314023,147786,1.2173256,-2.5559452,0,0,0,0,2,Lower-Intensity Credit Footprint
231227,367821,0.50887775,-0.55683756,0,0,0,0,0,History-Rich Credit User
201280,333311,-6.1798706,-2.668887,2,0,0,0,2,Lower-Intensity Credit Footprint
80289,193082,-2.1984847,-1.4553754,14,0,0,0,2,Lower-Intensity Credit Footprint
128409,248948,3.128096,-1.2866184,0,0,0,0,1,Larger-Loan Affordability
63016,173092,0.9800355,-4.7433157,0,0,0,0,2,Lower-Intensity Credit Footprint
162031,287839,-5.1947546,-2.612608,2,0,0,0,2,Lower-Intensity Credit Footprint
86787,200730,-3.5435724,7.977482,6,0,0,0,4,Historical Card-Use Intensity
151713,275850,-0.93995345,-3.3778222,0,0,0,0,2,Lower-Intensity Credit Footprint
225352,361026,13.466601,1.040496,7,0,0,0,1,Larger-Loan Affordability
4203,104918,-1.9659334,6.030935,1,0,0,0,4,Historical Card-Use Intensity
30663,135587,3.618466,-2.7147415,0,0,0,0,1,Larger-Loan Affordability
291048,437164,-5.359418,-2.4008543,2,0,0,0,2,Lower-Intensity Credit Footprint
111555,229428,-2.1914546,6.5254498,1,0,0,0,4,Historical Card-Use Intensity
55082,163823,1.8117483,-3.3419354,0,0,0,0,0,History-Rich Credit User
199201,330944,2.0835512,-1.8784729,0,0,0,0,1,Larger-Loan Affordability
291488,437692,3.106495,-0.6797994,0,0,0,0,1,Larger-Loan Affordability
114002,232215,3.337347,-2.5203252,0,0,0,0,1,Larger-Loan Affordability
228205,364328,-5.992396,-2.6994967,2,0,0,0,2,Lower-Intensity Credit Footprint
224689,360242,2.2073336,3.4809368,15,0,0,0,3,Repayment-Stress History
89596,204019,0.07490116,-3.9253116,0,0,0,0,2,Lower-Intensity Credit Footprint
124735,244656,13.229616,1.414638,7,0,0,0,1,Larger-Loan Affordability
347161,392062,2.7011452,-2.5998435,0,0,0,0,2,Lower-Intensity Credit Footprint
92962,207944,-1.4603739,6.6467347,1,0,0,0,4,Historical Card-Use Intensity
7051,108212,-6.772401,-2.1381044,2,0,0,0,1,Larger-Loan Affordability
157557,282626,2.1559985,-1.7219031,0,0,0,0,1,Larger-Loan Affordability
226241,362044,0.7063316,13.7225685,16,0,-1,1,3,Repayment-Stress History
4743,105545,0.90703285,-3.3154635,0,0,0,0,2,Lower-Intensity Credit Footprint
87381,201418,12.948341,1.0335022,7,0,0,0,2,Lower-Intensity Credit Footprint
312008,132179,3.251807,0.99108744,3,0,0,0,2,Lower-Intensity Credit Footprint
305009,453377,-3.6201382,7.7153296,6,0,0,0,4,Historical Card-Use Intensity
252379,392023,2.6130521,-2.8768973,0,0,0,0,1,Larger-Loan Affordability
334365,295635,3.1925611,-1.8767347,0,0,0,0,1,Larger-Loan Affordability
1484,101744,-3.069811,7.147654,6,0,-1,1,4,Historical Card-Use Intensity
252291,391917,-2.0905309,-1.4527694,14,0,0,0,0,History-Rich Credit User
272490,415911,-1.2670484,7.098812,1,0,0,0,4,Historical Card-Use Intensity
298147,445412,-1.631608,6.0402837,1,0,0,0,4,Historical Card-Use Intensity
340282,338732,2.605305,-1.6199557,0,0,0,0,1,Larger-Loan Affordability
159715,285148,-5.055283,-2.8914573,2,0,0,0,2,Lower-Intensity Credit Footprint
33790,139147,4.117536,-1.2280418,0,0,0,0,1,Larger-Loan Affordability
260001,400878,0.22561066,-1.6165718,0,0,0,0,0,History-Rich Credit User
238516,376224,2.5490313,-3.069372,0,0,0,0,1,Larger-Loan Affordability
119354,238403,1.987859,2.5264466,11,0,0,0,0,History-Rich Credit User
145103,268255,13.469748,1.5355945,7,0,0,0,1,Larger-Loan Affordability
84730,198304,-2.9350479,7.5655737,6,0,0,0,4,Historical Card-Use Intensity
166024,292474,3.3588119,1.4931417,3,0,0,0,1,Larger-Loan Affordability
145431,268635,-1.7328604,6.6168036,1,0,0,0,4,Historical Card-Use Intensity
89318,203699,0.34026536,-2.16525,0,0,0,0,2,Lower-Intensity Credit Footprint
271316,414530,1.0123879,-2.7668402,0,0,0,0,2,Lower-Intensity Credit Footprint
310646,122015,-1.343556,6.930605,1,0,-1,1,4,Historical Card-Use Intensity
15596,118200,13.639214,1.4440341,7,0,0,0,1,Larger-Loan Affordability
2531,102952,3.8373132,-1.2967254,0,0,0,0,1,Larger-Loan Affordability
39489,145727,-6.42163,-1.8799092,2,0,0,0,1,Larger-Loan Affordability
347400,393776,1.7937838,-2.710483,0,0,0,0,1,Larger-Loan Affordability
195149,326291,-0.28948846,-0.8066407,0,0,0,0,0,History-Rich Credit User
234002,371049,-1.7827835,-1.4232781,14,0,0,0,0,History-Rich Credit User
340484,340262,1.0634062,-1.9751885,0,0,0,0,1,Larger-Loan Affordability
262596,404036,1.1988536,-4.670687,0,0,0,0,2,Lower-Intensity Credit Footprint
208461,341622,-5.784852,-1.4125112,2,0,0,0,1,Larger-Loan Affordability
21407,124941,0.8921317,-3.8215513,0,0,0,0,2,Lower-Intensity Credit Footprint
350436,413016,-0.9295359,-3.108862,0,0,0,0,2,Lower-Intensity Credit Footprint
274309,417937,2.2422419,-2.332075,0,0,0,0,1,Larger-Loan Affordability
346341,385898,1.0444759,-3.1168263,0,0,0,0,2,Lower-Intensity Credit Footprint
268816,411523,-2.7437663,7.454947,6,0,0,0,4,Historical Card-Use Intensity
327513,245260,-0.5426216,-2.6227283,0,0,0,0,2,Lower-Intensity Credit Footprint
212295,346017,1.0200335,-4.2314916,0,0,0,0,2,Lower-Intensity Credit Footprint
252676,392368,-1.5953425,6.3100686,1,0,-1,1,4,Historical Card-Use Intensity
295317,442140,-3.1908917,7.5968366,6,0,0,0,4,Historical Card-Use Intensity
85666,199409,-1.8316088,6.1182933,1,0,0,0,1,Larger-Loan Affordability
122902,242504,-1.4975301,6.7187195,1,0,0,0,4,Historical Card-Use Intensity
293649,440206,-3.128903,7.1720886,6,0,0,0,4,Historical Card-Use Intensity
139997,262335,1.8275406,-1.5544384,0,0,0,0,1,Larger-Loan Affordability
190879,321328,13.146255,1.6234097,7,0,0,0,1,Larger-Loan Affordability
14509,116929,1.0547516,-2.8743994,0,0,0,0,2,Lower-Intensity Credit Footprint
91533,206296,-0.44978443,-3.3544412,0,0,0,0,2,Lower-Intensity Credit Footprint
241420,379569,0.014667487,0.1198216,0,0,-1,1,0,History-Rich Credit User
245523,384136,-1.4319137,7.105404,1,0,0,0,4,Historical Card-Use Intensity
113926,232129,-5.6616845,-3.0238523,2,0,0,0,2,Lower-Intensity Credit Footprint
253668,393523,-0.7167677,-3.5603957,0,0,0,0,2,Lower-Intensity Credit Footprint
54741,163425,3.1868813,0.45635068,3,0,0,0,1,Larger-Loan Affordability
77239,189561,-1.5775427,6.0183825,1,0,0,0,4,Historical Card-Use Intensity
316233,163684,0.1368319,-4.1840777,0,0,0,0,2,Lower-Intensity Credit Footprint
244754,383289,-6.4078946,-1.5797086,2,0,0,0,1,Larger-Loan Affordability
31418,136451,0.2224454,-4.2062535,0,0,0,0,2,Lower-Intensity Credit Footprint
175252,303088,-0.30156893,-0.71261376,0,0,0,0,0,History-Rich Credit User
277666,421711,0.6251013,-2.5705004,0,0,0,0,2,Lower-Intensity Credit Footprint
248509,387518,2.5976267,-1.0604082,0,0,0,0,1,Larger-Loan Affordability
33866,139242,3.4514406,-3.2901304,0,0,0,0,1,Larger-Loan Affordability
162070,287897,3.2737513,-3.98948,0,0,0,0,1,Larger-Loan Affordability
253041,392799,2.1131423,-1.9949383,0,0,0,0,1,Larger-Loan Affordability
256385,396686,-5.138837,-1.7356513,2,0,0,0,0,History-Rich Credit User
338255,323334,0.6828833,-2.7042284,0,0,0,0,2,Lower-Intensity Credit Footprint
229113,365371,3.5381684,-3.8116639,0,0,0,0,1,Larger-Loan Affordability
90942,205596,1.8461851,1.9031463,-1,1,0,0,0,History-Rich Credit User
93922,209062,-1.5655831,6.7487154,1,0,0,0,4,Historical Card-Use Intensity
150921,274942,2.344947,-4.2283163,0,0,0,0,1,Larger-Loan Affordability
168527,295345,3.109287,-2.3394687,0,0,0,0,1,Larger-Loan Affordability
317035,169348,-3.3076694,7.454538,6,0,0,0,4,Historical Card-Use Intensity
97735,213483,3.9239647,-1.4901347,0,0,0,0,1,Larger-Loan Affordability
18780,121899,3.3046834,-2.134561,0,0,0,0,1,Larger-Loan Affordability
101397,217721,2.2729406,2.757149,11,0,0,0,0,History-Rich Credit User
38717,144845,-1.2766807,6.152724,1,0,0,0,4,Historical Card-Use Intensity
261165,402287,-1.7710483,6.0957794,1,0,0,0,0,History-Rich Credit User
125066,245038,1.9010277,-4.403492,0,0,0,0,2,Lower-Intensity Credit Footprint
234758,371940,-0.76043564,-3.193776,0,0,0,0,2,Lower-Intensity Credit Footprint
3117,103642,2.5362043,-0.815033,0,0,0,0,1,Larger-Loan Affordability
160913,286537,0.23312755,-4.1819973,0,0,0,0,2,Lower-Intensity Credit Footprint
175095,302901,13.344108,1.4786516,7,0,0,0,1,Larger-Loan Affordability
236952,374456,-0.36179575,-2.0629475,0,0,0,0,2,Lower-Intensity Credit Footprint
85727,199480,-0.8992098,-2.8635082,0,0,0,0,2,Lower-Intensity Credit Footprint
52576,160889,2.7129776,-1.9276117,0,0,0,0,1,Larger-Loan Affordability
6302,107356,-0.56935555,-3.1016111,0,0,0,0,2,Lower-Intensity Credit Footprint
77466,189818,-1.9803731,6.5463276,1,0,0,0,4,Historical Card-Use Intensity
292670,439051,3.1078439,-3.7424679,0,0,0,0,1,Larger-Loan Affordability
279090,423326,-4.9823256,-2.2725127,2,0,0,0,2,Lower-Intensity Credit Footprint
275026,418759,0.7496625,-1.3384264,0,0,0,0,0,History-Rich Credit User
287737,433301,-6.5609207,-1.1438855,2,0,0,0,1,Larger-Loan Affordability
215386,349572,1.5822496,-2.1594636,0,0,0,0,2,Lower-Intensity Credit Footprint
312772,138425,0.04721896,0.108786374,0,0,0,0,0,History-Rich Credit User
240144,378131,-3.246352,5.554738,5,0,0,0,4,Historical Card-Use Intensity
169934,296955,-1.9888905,6.086493,1,0,0,0,0,History-Rich Credit User
256691,397037,1.33718,-3.8602457,0,0,0,0,2,Lower-Intensity Credit Footprint
197446,328921,1.6199518,-4.489532,0,0,0,0,2,Lower-Intensity Credit Footprint
84060,197503,2.6649573,-1.7787751,0,0,0,0,1,Larger-Loan Affordability
293358,439862,1.4163088,-3.853064,0,0,0,0,2,Lower-Intensity Credit Footprint
299243,446670,-0.32227138,-2.3527865,0,0,0,0,2,Lower-Intensity Credit Footprint
107889,225170,2.3442032,-2.1325755,0,0,0,0,1,Larger-Loan Affordability
298373,445663,3.1947434,-1.4865052,0,0,0,0,1,Larger-Loan Affordability
174062,301713,10.048003,-6.456653,9,0,0,0,2,Lower-Intensity Credit Footprint
41411,147941,-2.8524697,7.654161,6,0,0,0,4,Historical Card-Use Intensity
133416,254736,1.7997643,-3.1991348,0,0,0,0,1,Larger-Loan Affordability
221051,356073,-6.3637323,-2.3054285,2,0,0,0,1,Larger-Loan Affordability
205738,338477,2.8924937,-3.0868082,0,0,0,0,1,Larger-Loan Affordability
178831,307234,3.7713273,10.0718,8,0,-1,1,4,Historical Card-Use Intensity
314770,153037,10.075292,-6.489958,9,0,0,0,1,Larger-Loan Affordability
203746,336208,-1.9479963,6.8722453,1,0,0,0,4,Historical Card-Use Intensity
37460,143394,12.9219675,0.99935365,7,0,0,0,2,Lower-Intensity Credit Footprint
108729,226108,1.7560661,-4.2079396,0,0,0,0,2,Lower-Intensity Credit Footprint
151649,275781,3.715707,-0.9896254,0,0,0,0,1,Larger-Loan Affordability
203445,335860,3.5450008,10.327512,28,0,-1,1,3,Repayment-Stress History
141187,263693,2.7535634,-3.2402954,0,0,0,0,1,Larger-Loan Affordability
318184,177580,13.079519,0.961473,7,0,0,0,2,Lower-Intensity Credit Footprint
46860,154280,0.3884202,-2.3145747,0,0,0,0,2,Lower-Intensity Credit Footprint
318440,179310,-1.4219053,6.038283,1,0,0,0,4,Historical Card-Use Intensity
160266,285786,-4.7896447,-1.5232369,2,0,0,0,1,Larger-Loan Affordability
44507,151565,-6.070716,-1.503518,2,0,0,0,1,Larger-Loan Affordability
135641,257327,0.8841219,-1.8853447,0,0,0,0,0,History-Rich Credit User
79610,192285,13.332288,1.4111867,7,0,0,0,1,Larger-Loan Affordability
39303,145517,3.0097768,-1.2354715,0,0,0,0,1,Larger-Loan Affordability
97412,213091,-0.56484103,-2.5636542,0,0,0,0,2,Lower-Intensity Credit Footprint
7733,109022,3.5950575,-2.094618,0,0,0,0,1,Larger-Loan Affordability
313657,145006,-1.0272812,-2.532101,0,0,0,0,2,Lower-Intensity Credit Footprint
27523,131992,1.6444439,-3.7216556,0,0,0,0,0,History-Rich Credit User
89157,203517,1.1889404,-4.849594,0,0,0,0,2,Lower-Intensity Credit Footprint
347787,396555,13.80178,0.6212735,4,0,0,0,1,Larger-Loan Affordability
141943,264581,0.89622307,-4.359159,0,0,0,0,2,Lower-Intensity Credit Footprint
229906,366287,3.1358886,-2.3628395,0,0,0,0,1,Larger-Loan Affordability
238630,376394,3.1083994,-1.4329957,0,0,0,0,1,Larger-Loan Affordability
181259,310070,-2.097037,6.240479,1,0,0,0,4,Historical Card-Use Intensity
213201,347064,-5.5700483,-3.031921,2,0,0,0,2,Lower-Intensity Credit Footprint
117186,235899,0.023333713,-3.3586736,0,0,0,0,2,Lower-Intensity Credit Footprint
40551,146963,0.22667433,-1.6197225,0,0,0,0,0,History-Rich Credit User
237267,374817,2.633547,-3.6801715,0,0,0,0,1,Larger-Loan Affordability
210958,344475,0.6085741,-0.22276975,0,0,0,0,0,History-Rich Credit User
301531,449330,-0.67686915,-3.1691074,0,0,0,0,2,Lower-Intensity Credit Footprint
41039,147526,2.9926136,-2.407746,0,0,0,0,1,Larger-Loan Affordability
69677,180819,-3.140628,7.9560895,6,0,0,0,4,Historical Card-Use Intensity
109408,226889,2.467468,-3.8764358,0,0,0,0,2,Lower-Intensity Credit Footprint
154462,279023,1.9792119,-3.387109,0,0,0,0,2,Lower-Intensity Credit Footprint
32956,138197,4.0314207,-1.5097089,0,0,0,0,1,Larger-Loan Affordability
54083,162657,0.4258322,-1.0772414,0,0,0,0,0,History-Rich Credit User
319665,188267,0.06407833,-2.4495037,0,0,0,0,2,Lower-Intensity Credit Footprint
183487,312677,-0.81272745,-3.0307899,0,0,0,0,2,Lower-Intensity Credit Footprint
178732,307117,-1.3763871,6.0895095,1,0,0,0,4,Historical Card-Use Intensity
325153,227968,10.110877,-6.498872,9,0,0,0,2,Lower-Intensity Credit Footprint
349657,408194,-1.7866626,-1.4515221,14,0,0,0,1,Larger-Loan Affordability
149050,272811,1.2816474,-1.7697843,0,0,0,0,1,Larger-Loan Affordability
180864,309606,-1.5108327,6.292744,1,0,0,0,4,Historical Card-Use Intensity
260511,401485,2.115466,3.455813,15,0,0,0,3,Repayment-Stress History
135750,257450,-3.1731472,7.455113,6,0,0,0,4,Historical Card-Use Intensity
6184,107220,3.9617655,-1.3176807,0,0,0,0,1,Larger-Loan Affordability
144762,267859,4.162113,-1.720417,0,0,0,0,1,Larger-Loan Affordability
72751,184365,3.772686,10.066018,8,0,-1,1,2,Lower-Intensity Credit Footprint
44674,151751,1.6625702,-1.5429366,0,0,0,0,1,Larger-Loan Affordability
222924,358209,2.4572618,-2.5980153,0,0,0,0,1,Larger-Loan Affordability
156505,281410,1.359958,-3.1904979,0,0,0,0,2,Lower-Intensity Credit Footprint
71694,183141,-0.10357627,-3.7613752,0,0,0,0,2,Lower-Intensity Credit Footprint
38291,144343,3.239762,-1.7897662,0,0,0,0,1,Larger-Loan Affordability
330464,266842,3.1879265,1.1031185,3,0,0,0,1,Larger-Loan Affordability
218320,352936,-5.724091,-3.0410168,2,0,0,0,2,Lower-Intensity Credit Footprint
248736,387767,-2.96456,7.981159,6,0,0,0,4,Historical Card-Use Intensity
40469,146877,2.6888843,-0.77765167,0,0,0,0,1,Larger-Loan Affordability
66862,177531,0.41681042,-3.9650743,0,0,0,0,2,Lower-Intensity Credit Footprint
52157,160397,-0.9389189,-3.375502,0,0,0,0,2,Lower-Intensity Credit Footprint
180184,308810,1.216372,-3.8519528,0,0,0,0,2,Lower-Intensity Credit Footprint
28269,132854,-6.4507313,-1.171247,2,0,0,0,1,Larger-Loan Affordability
828,100946,3.8633633,-2.3988674,0,0,0,0,1,Larger-Loan Affordability
36651,142452,3.3069472,-1.0511734,0,0,0,0,1,Larger-Loan Affordability
71328,182720,-6.2818995,-1.9366134,2,0,0,0,1,Larger-Loan Affordability
108080,225385,4.2958,-1.579783,0,0,0,0,1,Larger-Loan Affordability
55325,164101,1.2414765,-3.6356268,0,0,0,0,2,Lower-Intensity Credit Footprint
301297,449057,1.4724363,-1.3586562,0,0,0,0,0,History-Rich Credit User
279462,423779,3.4075012,-0.94176954,0,0,0,0,1,Larger-Loan Affordability
185274,314768,-0.17724429,-1.6682637,0,0,0,0,0,History-Rich Credit User
191260,321759,13.353617,1.2165557,7,0,0,0,1,Larger-Loan Affordability
7371,108591,3.4592922,-1.2751315,0,0,0,0,1,Larger-Loan Affordability
53412,161859,1.2065781,-0.86541575,0,0,0,0,0,History-Rich Credit User
159230,284595,3.4560611,-1.1298223,0,0,0,0,1,Larger-Loan Affordability
272433,415853,2.675102,-4.1632433,0,0,0,0,2,Lower-Intensity Credit Footprint
158029,283187,0.8338568,-4.730505,0,0,0,0,2,Lower-Intensity Credit Footprint
260684,401681,-5.089711,-2.129853,2,0,0,0,2,Lower-Intensity Credit Footprint
22885,126630,-0.46437934,-2.4252594,0,0,0,0,2,Lower-Intensity Credit Footprint
206464,339311,0.67144066,-3.8361845,0,0,0,0,2,Lower-Intensity Credit Footprint
129545,250255,2.5375671,-1.887171,0,0,0,0,1,Larger-Loan Affordability
45801,153065,-0.07682386,-3.156438,0,0,0,0,2,Lower-Intensity Credit Footprint
67942,178787,0.2353242,-2.4718285,0,0,0,0,2,Lower-Intensity Credit Footprint
109519,227015,2.8711321,-2.7724483,0,0,0,0,1,Larger-Loan Affordability
338417,324553,3.8514347,9.822385,8,0,0,0,1,Larger-Loan Affordability
215020,349153,13.185536,1.5533997,7,0,0,0,1,Larger-Loan Affordability
188792,318879,-1.397728,6.2654967,1,0,0,0,0,History-Rich Credit User
46936,154365,-5.3722024,-2.3631134,2,0,0,0,2,Lower-Intensity Credit Footprint
143874,266827,0.5983647,-1.1962425,0,0,0,0,0,History-Rich Credit User
69258,180325,0.43084773,-2.9179184,0,0,0,0,2,Lower-Intensity Credit Footprint
135158,256755,0.21492174,-3.719587,0,0,0,0,2,Lower-Intensity Credit Footprint
335318,302916,-3.1847336,7.563494,6,0,0,0,4,Historical Card-Use Intensity
315967,161927,-2.9757383,7.750371,6,0,0,0,4,Historical Card-Use Intensity
44095,151078,3.099117,-0.9745497,0,0,0,0,1,Larger-Loan Affordability
49206,156967,4.2552667,-1.3553228,0,0,0,0,1,Larger-Loan Affordability
94704,209966,-5.4532914,-3.0947444,2,0,0,0,2,Lower-Intensity Credit Footprint
178475,306814,0.8075804,-1.0996583,0,0,0,0,0,History-Rich Credit User
