population,applications,population_base,share_of_base,feature,mean,std,mode,mode_share,in_mining_matrix,base_note
DBSCAN sampled noise,493,30000,0.016433333333333335,INST_PAYMENT_RATIO_MEAN,1.1841646091816453,1.8233272538802037,,,True,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,POS_SK_DPD_MEAN,14.394229586849036,87.45031184916279,,,True,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,POS_MONTHS_COUNT,38.62068965517241,29.557992775589195,,,True,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,CC_UTILIZATION_MEAN,0.1590166065044398,0.278843189808,,,True,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,CC_UTILIZATION_MAX,0.3236553464991295,0.47678614205212666,,,True,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,CC_SK_DPD_MEAN,0.048160586232815945,0.22269948535536704,,,True,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,CC_AMT_BALANCE_MEAN,30956.34873350882,69540.94693301599,,,True,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,CC_MONTHS_COUNT,17.448275862068964,27.66002703539066,,,True,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,GOODS_TO_CREDIT,0.888113360236382,0.08821772919266359,,,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,YEARS_BIRTH,44.1870238128317,12.30582219956447,,,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,CNT_CHILDREN,0.4117647058823529,0.7481844756240279,0.0,0.7281947261663286,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,REGION_RATING_CLIENT_W_CITY,2.0608519269776875,0.4900938233359937,2.0,0.7565922920892495,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,NAME_EDUCATION_TYPE,1.3975659229208925,0.8090909773122549,1.0,0.7647058823529411,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,NAME_INCOME_TYPE_FREQ,0.35729677767081136,0.1681186256292172,0.51453876,0.5212981744421906,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,ORGANIZATION_TYPE_FREQ,0.14748898041582148,0.09286692776787099,0.27434,0.2616632860040568,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,DEF_30_CNT_SOCIAL_CIRCLE_BIN,0.15415821501014199,0.4187767117053264,0.0,0.8681541582150102,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,CODE_GENDER,0.6693711967545639,0.4709174255525187,1.0,0.6693711967545639,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,SOURCE_EXT_SOURCE_1,0.4528171441268028,0.22064991690584035,,,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,SOURCE_EXT_SOURCE_2,0.441382411375649,0.21440140883708445,,,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,SOURCE_EXT_SOURCE_3,0.49532380844180934,0.1890053895114104,,,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,SOURCE_AMT_INCOME_TOTAL,153633.23123732253,85253.56288124515,,,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,SOURCE_AMT_REQ_CREDIT_BUREAU_MON,0.1744421906693712,0.6230628053050036,0.0,0.8782961460446247,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,SOURCE_AMT_REQ_CREDIT_BUREAU_QRT,0.2718052738336714,0.6557718925150577,0.0,0.7971602434077079,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,SOURCE_AMT_REQ_CREDIT_BUREAU_YEAR,2.1663286004056794,1.864495536934712,1.0,0.2961460446247465,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,SOURCE_AMT_CREDIT,629034.6815415821,385382.1241693199,,,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,SOURCE_AMT_ANNUITY,28448.570993914807,14374.457909185923,,,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
DBSCAN sampled noise,493,30000,0.016433333333333335,SOURCE_AMT_GOODS_PRICE,556785.2373225152,343648.67768811225,,,False,"30,000-application UMAP/DBSCAN sample; noise is a sampled density state, not a full-portfolio anomaly label"
